baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
MRPS23	3219.19088700156	0.0922791237891105	0.0485214040297922	1.90182303324222	0.0571942939978026	0.117333467101852	ENSG00000181610	MRPS23	protein_coding	chr17	57834781	57850056	chr17:57834781	MRPS23	protein_coding	chr17	57834781	57850056	chr17:57834781	ENSG00000181610
SKIL	1929.05409990384	-0.110862173388864	0.0582966477232587	-1.90169036674528	0.0572116459984962	0.117356262505205	ENSG00000136603	SKIL	protein_coding	chr3	170357678	170396835	chr3:170357678	SKIL	protein_coding	chr3	170357678	170396835	chr3:170357678	ENSG00000136603
FLYWCH1	1069.98860177674	0.136139313194223	0.071644688622081	1.90020105903935	0.0574067393659238	0.117717930489103	ENSG00000059122	FLYWCH1	protein_coding	chr16	2911937	2951208	chr16:2911937	FLYWCH1	protein_coding	chr16	2911931	2951208	chr16:2911931	ENSG00000059122
RFX2	180.79268699006	-0.290393331086724	0.152910856672539	-1.89910211351837	0.0575510512884745	0.117988124989758	ENSG00000087903	RFX2	protein_coding	chr19	5993164	6199572	chr19:5993164	RFX2	protein_coding	chr19	5993164	6199572	chr19:5993164	ENSG00000087903
LSS	2883.98956637547	0.0923119544698033	0.0486119804311644	1.89895481836044	0.0575704167770649	0.118014961620829	ENSG00000160285	LSS	protein_coding	chr21	46188141	46228824	chr21:46188141	LSS	protein_coding	chr21	46188141	46228824	chr21:46188141	ENSG00000160285
C2orf42	277.93125763581	0.235510835061239	0.124032009853538	1.89879076650729	0.0575919917129444	0.118033456424764	ENSG00000115998	C2orf42	protein_coding	chr2	70149880	70248615	chr2:70149880	C2orf42	protein_coding	chr2	70149885	70248615	chr2:70149885	ENSG00000115998
C2orf74	107.671615223216	0.365713288538303	0.192651752918066	1.89831280016351	0.0576548887813029	0.118123743155157	ENSG00000237651	C2orf74	protein_coding	chr2	61145068	61164829	chr2:61145068	C2orf74	protein_coding	chr2	61145068	61164828	chr2:61145068	ENSG00000237651
PROSER1	2683.11193787165	0.0857034826144133	0.0451466399036515	1.8983357963586	0.0576518613338248	0.118123743155157	ENSG00000120685	PROSER1	protein_coding	chr13	39009866	39038076	chr13:39009866	PROSER1	protein_coding	chr13	39009865	39038089	chr13:39009865	ENSG00000120685
KMT2C	8448.70151990314	-0.0691549733714565	0.03643112357175	-1.89823882964405	0.0576646278913386	0.118130827028814	ENSG00000055609	KMT2C	protein_coding	chr7	152134922	152436005	chr7:152134922	KMT2C	protein_coding	chr7	152134922	152436644	chr7:152134922	ENSG00000055609
NMRK1	334.989735184186	0.220806380675952	0.116333275070353	1.89805006815478	0.0576894868136135	0.118168880189175	ENSG00000106733	NMRK1	protein_coding	chr9	75060573	75088217	chr9:75060573	NMRK1	protein_coding	chr9	75060573	75088217	chr9:75060573	ENSG00000106733
TIMM22	1237.61369028435	0.12208988688398	0.0643273987271097	1.89794534366158	0.0577032823353846	0.118184265693666	ENSG00000177370	TIMM22	protein_coding	chr17	997117	1003671	chr17:997117	TIMM22	protein_coding	chr17	997129	1003671	chr17:997129	ENSG00000177370
RAPGEFL1	576.247322153491	-0.168255259895731	0.0886918266724541	-1.89707739944415	0.0578177235719362	0.118405761678518	ENSG00000108352	RAPGEFL1	protein_coding	chr17	40177010	40195656	chr17:40177010	RAPGEFL1	protein_coding	chr17	40177010	40195656	chr17:40177010	ENSG00000108352
ZNF597	297.034667695982	0.221001287101743	0.116507915388022	1.89687787620019	0.0578440580046903	0.11843389818576	ENSG00000167981	ZNF597	protein_coding	chr16	3432422	3443542	chr16:3432422	ZNF597	protein_coding	chr16	3432414	3443504	chr16:3432414	ENSG00000167981
NDUFB2	3250.22559355782	0.0995081832466762	0.0524895833426429	1.89577011113051	0.057990449754982	0.118694862656965	ENSG00000090266	NDUFB2	protein_coding	chr7	140690777	140722790	chr7:140690777	NDUFB2	protein_coding	chr7	140690777	140722790	chr7:140690777	ENSG00000090266
ETHE1	224.504367614798	0.262643446980788	0.138587749457177	1.89514187227598	0.0580736085869684	0.118852136585758	ENSG00000105755	ETHE1	protein_coding	chr19	43506719	43527244	chr19:43506719	ETHE1	protein_coding	chr19	43506719	43527230	chr19:43506719	ENSG00000105755
GDAP1	307.871238609479	0.224360236479515	0.118421228120141	1.89459474488726	0.0581461115469012	0.118974624496902	ENSG00000104381	GDAP1	protein_coding	chr8	74321130	74488872	chr8:74321130	GDAP1	protein_coding	chr8	74320613	74518007	chr8:74320613	ENSG00000104381
DGKZ	2912.87756718147	-0.0822968885783202	0.0434410546603293	-1.89444959892915	0.0581653582805057	0.11900105829234	ENSG00000149091	DGKZ	protein_coding	chr11	46332905	46380554	chr11:46332905	DGKZ	protein_coding	chr11	46332905	46380554	chr11:46332905	ENSG00000149091
PPM1E	226.005698711195	0.263771869811562	0.139349295690581	1.89288269097001	0.0583734715884853	0.119374891984891	ENSG00000175175	PPM1E	protein_coding	chr17	58755869	58985176	chr17:58755869	PPM1E	protein_coding	chr17	58755854	58985179	chr17:58755854	ENSG00000175175
AP5S1	526.96170837872	0.172159944487404	0.0909747930582481	1.89239171313285	0.0584388093321011	0.119482523189769	ENSG00000125843	AP5S1	protein_coding	chr20	3820524	3828837	chr20:3820524	AP5S1	protein_coding	chr20	3820524	3828838	chr20:3820524	ENSG00000125843
CACYBP	7122.73930193695	-0.251862437483099	0.133191584305069	-1.89097861398074	0.058627199097041	0.119854669661806	ENSG00000116161	CACYBP	protein_coding	chr1	174999163	175011715	chr1:174999163	CACYBP	protein_coding	chr1	174999163	175012027	chr1:174999163	ENSG00000116161
DDOST	4883.57639778622	0.0711219065219295	0.0376233032524329	1.89036847840654	0.0587086961323823	0.119995189595216	ENSG00000244038	DDOST	protein_coding	chr1	20651767	20661544	chr1:20651767	DDOST	protein_coding	chr1	20651767	20661544	chr1:20651767	ENSG00000244038
ZNF280C	321.763620497994	-0.218516297568193	0.11559441255959	-1.89037076039939	0.0587083911468335	0.119995189595216	ENSG00000056277	ZNF280C	protein_coding	chrX	130202711	130268899	chrX:130202711	ZNF280C	protein_coding	chrX	130202707	130268899	chrX:130202707	ENSG00000056277
ARL16	665.058950207223	0.155762441097683	0.0824109780767498	1.89006907493102	0.0587487224518862	0.120063950709647	ENSG00000214087	ARL16	protein_coding	chr17	81681174	81683924	chr17:81681174	ARL16	protein_coding	chr17	81681187	81683797	chr17:81681187	ENSG00000214087
ADPRHL1	383.321719778995	0.199000483208082	0.105307803672306	1.88970310146554	0.0587976790807347	0.120150945647321	ENSG00000153531	ADPRHL1	protein_coding	chr13	113399610	113453524	chr13:113399610	ADPRHL1	protein_coding	chr13	113399611	113453488	chr13:113399611	ENSG00000153531
ANKRD44	389.773547838841	-0.208348578320589	0.110284136111018	-1.88919808113522	0.0588652917643383	0.120249910593107	ENSG00000065413	ANKRD44	protein_coding	chr2	196967017	197311173	chr2:196967017	ANKRD44	protein_coding	chr2	196967017	197311173	chr2:196967017	ENSG00000065413
RP11-739N20.2	20.4795005207355	-0.860662942978133	0.455633316491069	-1.88893768701175	0.0589001788339395	0.120308109389711	ENSG00000226330	RP11-739N20.2	antisense	chr1	204377850	204435846	chr1:204377850	PPP1R15B-AS1	lncRNA	chr1	204377850	204435846	chr1:204377850	ENSG00000226330
FGFBP3	86.2927039284249	-0.408442522858971	0.216250782966486	-1.88874471230132	0.0589260442621491	0.120347870155731	ENSG00000174721	FGFBP3	protein_coding	chr10	91906589	91909483	chr10:91906589	FGFBP3	protein_coding	chr10	91906584	91909486	chr10:91906584	ENSG00000174721
EP300-AS1	85.7212406738796	-0.404716357607366	0.214320143202571	-1.88837293387228	0.0589759022890226	0.120423541633807	ENSG00000231993	EP300-AS1	antisense	chr22	41174591	41197456	chr22:41174591	EP300-AS1	lncRNA	chr22	41174591	41197508	chr22:41174591	ENSG00000231993
COMMD5	739.515864808368	0.142847980406639	0.0756630896029777	1.88794802269107	0.0590329286613058	0.120526897883457	ENSG00000170619	COMMD5	protein_coding	chr8	144841042	144853736	chr8:144841042	COMMD5	protein_coding	chr8	144841042	144853736	chr8:144841042	ENSG00000170619
TMEM187	308.791203577698	-0.218241791351116	0.115617008674529	-1.88762703561622	0.0590760379564214	0.120601820430793	ENSG00000177854	TMEM187	protein_coding	chrX	153972327	153983195	chrX:153972327	TMEM187	protein_coding	chrX	153972754	153983194	chrX:153972754	ENSG00000177854
P4HA1	2722.94889710054	-0.0868881273872655	0.0460421715084234	-1.88714225547267	0.0591411945658762	0.120721730707247	ENSG00000122884	P4HA1	protein_coding	chr10	73007217	73096974	chr10:73007217	P4HA1	protein_coding	chr10	73007217	73096974	chr10:73007217	ENSG00000122884
RP11-644F5.11	640.559147168294	-0.164833347513239	0.0873708775042481	-1.88659370515335	0.059214994091761	0.120846139868655	ENSG00000258056	RP11-644F5.11	antisense	chr12	55729104	55730852	chr12:55729104	CD63-AS1	lncRNA	chr12	55729094	55730857	chr12:55729094	ENSG00000258056
SS18L2	758.1662734674	0.146259452379402	0.0775329082334218	1.88641772522025	0.0592386858377266	0.120881372164094	ENSG00000008324	SS18L2	protein_coding	chr3	42581840	42595114	chr3:42581840	SS18L2	protein_coding	chr3	42581840	42596934	chr3:42581840	ENSG00000008324
OGFRP1	115.874799690378	-0.398209871188827	0.21111056774506	-1.88626213951407	0.0592596385106628	0.120911008118859	ENSG00000182057	OGFRP1	lincRNA	chr22	42269753	42275196	chr22:42269753	OGFRP1	lncRNA	chr22	42269703	42279534	chr22:42269703	ENSG00000182057
HECA	422.087840945925	-0.187521167209371	0.0994324574896101	-1.885915041665	0.0593064042233908	0.120993299829148	ENSG00000112406	HECA	protein_coding	chr6	139135112	139180802	chr6:139135112	HECA	protein_coding	chr6	139135080	139180802	chr6:139135080	ENSG00000112406
OLFM1	61.4219950491057	0.484561634543655	0.257042697241982	1.88514063905688	0.0594108526053363	0.121180096973531	ENSG00000130558	OLFM1	protein_coding	chr9	135075243	135121179	chr9:135075243	OLFM1	protein_coding	chr9	135075422	135121180	chr9:135075422	ENSG00000130558
ZNF181	604.104937549951	0.15582939017686	0.0826811899735374	1.88470183153792	0.0594701049587767	0.121287798921457	ENSG00000197841	ZNF181	protein_coding	chr19	34734155	34745378	chr19:34734155	ZNF181	protein_coding	chr19	34734155	34745378	chr19:34734155	ENSG00000197841
LINC00493	1087.86927784431	0.132411853940613	0.0703114101600173	1.88322000140894	0.0596705595392259	0.121683424712067	ENSG00000232388	LINC00493	protein_coding	chr20	18567347	18569563	chr20:18567347	SMIM26	protein_coding	chr20	18567347	18569563	chr20:18567347	ENSG00000232388
TCEANC	160.591171153684	0.323843730078794	0.171978658456938	1.88304603015543	0.059694130223518	0.121718292636179	ENSG00000176896	TCEANC	protein_coding	chrX	13653189	13681964	chrX:13653189	TCEANC	protein_coding	chrX	13653112	13681964	chrX:13653112	ENSG00000176896
USP9X	7617.98009717189	-0.0661689715081446	0.0351578967687304	-1.88205147604266	0.0598290267962849	0.121980125534576	ENSG00000124486	USP9X	protein_coding	chrX	41085635	41236579	chrX:41085635	USP9X	protein_coding	chrX	41085445	41236579	chrX:41085445	ENSG00000124486
TLE6	261.446065083203	0.242468337722697	0.128911856203979	1.88088469798338	0.0599876052019293	0.122237176663504	ENSG00000104953	TLE6	protein_coding	chr19	2977446	2995184	chr19:2977446	TLE6	protein_coding	chr19	2977538	2995179	chr19:2977538	ENSG00000104953
ADCY10	163.47958302732	0.370971539378644	0.197302893416993	1.88021337626614	0.060079003315219	0.122410155617119	ENSG00000143199	ADCY10	protein_coding	chr1	167809388	167914215	chr1:167809388	ADCY10	protein_coding	chr1	167809386	167914215	chr1:167809386	ENSG00000143199
ENO2	87.4322197863023	-0.405605830469074	0.21587726706286	-1.87887236107621	0.0602619235806892	0.122742958394719	ENSG00000111674	ENO2	protein_coding	chr12	6913745	6923698	chr12:6913745	ENO2	protein_coding	chr12	6913745	6923698	chr12:6913745	ENSG00000111674
HENMT1	1128.97546478328	0.120098373534725	0.063944876294993	1.87815475599144	0.0603599975029716	0.122929403621495	ENSG00000162639	HENMT1	protein_coding	chr1	108648290	108661526	chr1:108648290	HENMT1	protein_coding	chr1	108648290	108661526	chr1:108648290	ENSG00000162639
MAP6D1	126.18510432549	-0.347805229203577	0.185283789111061	-1.87714872883509	0.0604977123285396	0.123183193812312	ENSG00000180834	MAP6D1	protein_coding	chr3	183815876	183825594	chr3:183815876	MAP6D1	protein_coding	chr3	183815922	183825594	chr3:183815922	ENSG00000180834
RP11-110G21.1	105.685440638315	-0.36771635651335	0.195914822798683	-1.87691952686604	0.0605291241301599	0.123233810586964	ENSG00000228801	RP11-110G21.1	antisense	chr8	51899325	51947173	chr8:51899325	PCMTD1-DT	lncRNA	chr8	51899268	51949874	chr8:51899268	ENSG00000228801
KAT8	942.260131520429	-0.130843183481165	0.0697166931954555	-1.87678413137493	0.0605476862384566	0.123236523474793	ENSG00000103510	KAT8	protein_coding	chr16	31115754	31131393	chr16:31115754	KAT8	protein_coding	chr16	31114489	31131393	chr16:31114489	ENSG00000103510
SLC33A1	4290.70889434641	-0.0706711978302564	0.0376619026579403	-1.87646382266236	0.0605916178938626	0.123307647020017	ENSG00000169359	SLC33A1	protein_coding	chr3	155821024	155854429	chr3:155821024	SLC33A1	protein_coding	chr3	155821024	155854456	chr3:155821024	ENSG00000169359
SUMO1	3401.11357848036	0.0865374936253323	0.0461354368945651	1.87572719476136	0.0606927496726434	0.123500092008627	ENSG00000116030	SUMO1	protein_coding	chr2	202206180	202238608	chr2:202206180	SUMO1	protein_coding	chr2	202206182	202238599	chr2:202206182	ENSG00000116030
KMT2E	4615.7577313758	0.184221056938858	0.0982206471633648	1.87558382335289	0.0607124494115151	0.123526812034291	ENSG00000005483	KMT2E	protein_coding	chr7	105014179	105114361	chr7:105014179	KMT2E	protein_coding	chr7	104940943	105115019	chr7:104940943	ENSG00000005483
TMEM68	1427.12430118862	-0.110905649591614	0.0591374712673839	-1.87538708055618	0.0607394911917579	0.123568462932951	ENSG00000167904	TMEM68	protein_coding	chr8	55696424	55773407	chr8:55696424	TMEM68	protein_coding	chr8	55696424	55773407	chr8:55696424	ENSG00000167904
AP001372.2	198.929338091193	-0.279342392074705	0.148994653010895	-1.87484843536149	0.0608135776275599	0.123705802148609	ENSG00000254837	AP001372.2	lincRNA	chr11	74493366	74498533	chr11:74493366	LIPT2-AS1	lncRNA	chr11	74493366	74498533	chr11:74493366	ENSG00000254837
SNX21	251.41375078575	-0.243849853234673	0.130101353840387	-1.87430680801244	0.0608881497143373	0.12384409945142	ENSG00000124104	SNX21	protein_coding	chr20	45833810	45843275	chr20:45833810	SNX21	protein_coding	chr20	45833799	45843276	chr20:45833799	ENSG00000124104
MME-AS1	138.015076706905	-0.346994635324825	0.185165550707662	-1.87396972060239	0.0609345986622972	0.123925171671154	ENSG00000240666	MME-AS1	antisense	chr3	155158370	155183285	chr3:155158370	MME-AS1	lncRNA	chr3	155158370	155183285	chr3:155158370	ENSG00000240666
TSC1	1912.89548956574	0.104369151889297	0.0557015444406228	1.87372097017082	0.0609688940397027	0.123981511819923	ENSG00000165699	TSC1	protein_coding	chr9	132891348	132944633	chr9:132891348	TSC1	protein_coding	chr9	132891348	132946874	chr9:132891348	ENSG00000165699
RPS15	16643.0470523262	0.137277257932826	0.0732742618721197	1.87347172698111	0.061003273389946	0.124024601013116	ENSG00000115268	RPS15	protein_coding	chr19	1438358	1440494	chr19:1438358	RPS15	protein_coding	chr19	1438358	1440495	chr19:1438358	ENSG00000115268
PIK3CD	2299.22773430744	-0.0926161942086223	0.0494660342888102	-1.87231896674549	0.0611624882874637	0.124307981706911	ENSG00000171608	PIK3CD	protein_coding	chr1	9651732	9729114	chr1:9651732	PIK3CD	protein_coding	chr1	9629889	9729114	chr1:9629889	ENSG00000171608
PRKAR2A-AS1	147.197731050873	-0.380621540455466	0.203456634376404	-1.87077478019861	0.0613763046633369	0.124661711361779	ENSG00000224424	PRKAR2A-AS1	antisense	chr3	48847572	48851981	chr3:48847572	PRKAR2A-AS1	lncRNA	chr3	48847572	48851981	chr3:48847572	ENSG00000224424
AP2A1	2983.45854199908	0.0849532767683816	0.0454253106512132	1.87017492121681	0.0614595311127179	0.124803794634032	ENSG00000196961	AP2A1	protein_coding	chr19	49766968	49807113	chr19:49766968	AP2A1	protein_coding	chr19	49767001	49807114	chr19:49767001	ENSG00000196961
C14orf79	541.019868214885	-0.178135987369976	0.0952707246833917	-1.86978726111265	0.0615133660666649	0.124899628832833	ENSG00000140104	C14orf79	protein_coding	chr14	104985775	105010482	chr14:104985775	CLBA1	protein_coding	chr14	104985775	105010482	chr14:104985775	ENSG00000140104
AC092669.3	543.221714617244	0.184708186560696	0.098820335555567	1.86913134348582	0.0616045432663891	0.125057754821644	ENSG00000232164	AC092669.3	lincRNA	chr2	66383306	66392450	chr2:66383306	LINC01873	lncRNA	chr2	66383306	66392450	chr2:66383306	ENSG00000232164
EAF1	2091.52243889578	0.0970421044757768	0.0519205165419407	1.86905121402996	0.0616156894935446	0.125066881447987	ENSG00000144597	EAF1	protein_coding	chr3	15427355	15450635	chr3:15427355	EAF1	protein_coding	chr3	15427598	15450635	chr3:15427598	ENSG00000144597
AKR1A1	5263.78944988549	0.0746511246028639	0.0399480313656509	1.86870596749987	0.0616637333278093	0.125150892398314	ENSG00000117448	AKR1A1	protein_coding	chr1	45550543	45570049	chr1:45550543	AKR1A1	protein_coding	chr1	45550543	45570049	chr1:45550543	ENSG00000117448
DCAF15	936.057264258033	-0.129677262507854	0.0694057724844069	-1.86839304377728	0.0617073059705371	0.125219155154674	ENSG00000132017	DCAF15	protein_coding	chr19	13952492	13961449	chr19:13952492	DCAF15	protein_coding	chr19	13952509	13961449	chr19:13952509	ENSG00000132017
MON1A	607.052841764685	0.171623628316223	0.0918652745127677	1.86821004156876	0.061732799675178	0.12523655398635	ENSG00000164077	MON1A	protein_coding	chr3	49908862	49930173	chr3:49908862	MON1A	protein_coding	chr3	49907160	49930173	chr3:49907160	ENSG00000164077
ZNF487	43.9156082188917	-0.562400524398281	0.301044462202365	-1.86816432457817	0.0617391697867591	0.12523655398635	ENSG00000243660	ZNF487	protein_coding	chr10	43436841	43483179	chr10:43436841	ZNF487	protein_coding	chr10	43436841	43483181	chr10:43436841	ENSG00000243660
RAPGEF3	360.697153377911	0.210144752573771	0.112539944092584	1.86729035870935	0.0618610510524007	0.125456586443594	ENSG00000079337	RAPGEF3	protein_coding	chr12	47734367	47771040	chr12:47734367	RAPGEF3	protein_coding	chr12	47734363	47771040	chr12:47734363	ENSG00000079337
DNAJC5	5004.33452286725	0.0763404552614377	0.0408875756685326	1.86708196837872	0.0618901420707248	0.125502050008847	ENSG00000101152	DNAJC5	protein_coding	chr20	63895182	63936031	chr20:63895182	DNAJC5	protein_coding	chr20	63895126	63936031	chr20:63895126	ENSG00000101152
ZDHHC12	1887.66068697402	-0.100784429317407	0.0539814057111912	-1.8670212083142	0.061898626227967	0.125505721276889	ENSG00000160446	ZDHHC12	protein_coding	chr9	128720869	128724127	chr9:128720869	ZDHHC12	protein_coding	chr9	128720870	128724127	chr9:128720870	ENSG00000160446
ZBTB43	1238.82389875293	0.118591802642406	0.063523133733789	1.86690730875145	0.061914533047345	0.12552444032863	ENSG00000169155	ZBTB43	protein_coding	chr9	126805006	126838210	chr9:126805006	ZBTB43	protein_coding	chr9	126805006	126838210	chr9:126805006	ENSG00000169155
