baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
2506.31159476007	0.221017388108838	0.0480802958964875	4.5968391830339	4.28948436693523e-06	2.01871979490951e-05	ENSG00000054116	TRAPPC3	protein_coding	chr1	36136570	36156053	chr1:36136570	TRAPPC3	protein_coding	chr1	36136570	36156053	chr1:36136570	ENSG00000054116
213.878371645841	-0.676546975314238	0.147214136018149	-4.59566583490889	4.31369551289793e-06	2.02960615000146e-05	ENSG00000125319	C17orf53	protein_coding	chr17	44141906	44162476	chr17:44141906	HROB	protein_coding	chr17	44141906	44162476	chr17:44141906	ENSG00000125319
2136.52431875073	-0.230689448046252	0.050249483733625	-4.59088195351713	4.41376932754043e-06	2.07409660104261e-05	ENSG00000069011	PITX1	protein_coding	chr5	135027735	135034813	chr5:135027735	PITX1	protein_coding	chr5	135027734	135034813	chr5:135027734	ENSG00000069011
3834.77557267756	-0.180042017085675	0.03923275208628	-4.58907437055981	4.4521580121111e-06	2.09056887829616e-05	ENSG00000168488	ATXN2L	protein_coding	chr16	28823035	28837237	chr16:28823035	ATXN2L	protein_coding	chr16	28822999	28837237	chr16:28822999	ENSG00000168488
257.952395155534	-0.58552106883441	0.127594406288257	-4.58892427863664	4.45535994441364e-06	2.09155015263712e-05	ENSG00000171703	TCEA2	protein_coding	chr20	64049836	64072347	chr20:64049836	TCEA2	protein_coding	chr20	64049836	64072347	chr20:64049836	ENSG00000171703
1354.11867536328	0.322205964068873	0.0702258072581181	4.58814183345149	4.47208771928331e-06	2.09835533055993e-05	ENSG00000172428	MYEOV2	protein_coding	chr2	240126563	240136807	chr2:240126563	COPS9	protein_coding	chr2	240126563	240136807	chr2:240126563	ENSG00000172428
486.704448484191	-0.434545020632524	0.0947210546937043	-4.58762861158689	4.48309246903428e-06	2.10299418739483e-05	ENSG00000155858	LSM11	protein_coding	chr5	157743695	157760709	chr5:157743695	LSM11	protein_coding	chr5	157743712	157760709	chr5:157743712	ENSG00000155858
990.695867493903	0.308524268803289	0.0672732973482121	4.58613269996775	4.51531673590731e-06	2.11599916609701e-05	ENSG00000130489	SCO2	protein_coding	chr22	50523568	50526439	chr22:50523568	SCO2	protein_coding	chr22	50523568	50526461	chr22:50523568	ENSG00000284194
2672.42948200024	0.214339987628062	0.0467558753349632	4.5842364428537	4.55648408447906e-06	2.13263413869371e-05	ENSG00000151893	CACUL1	protein_coding	chr10	118674167	118755249	chr10:118674167	CACUL1	protein_coding	chr10	118674167	118755249	chr10:118674167	ENSG00000151893
5239.96472258041	0.175998084313488	0.0384068971033478	4.58246038048586	4.59536794486838e-06	2.15029832224918e-05	ENSG00000113300	CNOT6	protein_coding	chr5	180494412	180578405	chr5:180494412	CNOT6	protein_coding	chr5	180494379	180578358	chr5:180494379	ENSG00000113300
814.05832795671	-0.338018164939607	0.0737682685496267	-4.58216210825404	4.60192920337074e-06	2.1528328507112e-05	ENSG00000185252	ZNF74	protein_coding	chr22	20394115	20408461	chr22:20394115	ZNF74	protein_coding	chr22	20394115	20408461	chr22:20394115	ENSG00000185252
814.348068754491	-0.35259903329122	0.0770013480902873	-4.57912805471643	4.66918288182149e-06	2.18320868412568e-05	ENSG00000204520	MICA	protein_coding	chr6	31399784	31415315	chr6:31399784	MICA	protein_coding	chr6	31399784	31415315	chr6:31399784	ENSG00000204520
1493.1018649316	-0.307384869877013	0.0671922909481963	-4.57470441235587	4.76892796727975e-06	2.22763187661855e-05	ENSG00000139436	GIT2	protein_coding	chr12	109929792	109996389	chr12:109929792	GIT2	protein_coding	chr12	109929804	109996389	chr12:109929804	ENSG00000139436
559.924543868735	0.41700225113861	0.0911810656592398	4.57334259172867	4.80004320777021e-06	2.24160945034335e-05	ENSG00000118096	IFT46	protein_coding	chr11	118544528	118572970	chr11:118544528	IFT46	protein_coding	chr11	118544528	118572970	chr11:118544528	ENSG00000118096
817.524798783838	0.355090522369898	0.0776558655875867	4.5726168871223	4.81670362313758e-06	2.24883138869725e-05	ENSG00000104140	RHOV	protein_coding	chr15	40872214	40874289	chr15:40872214	RHOV	protein_coding	chr15	40872214	40874234	chr15:40872214	ENSG00000104140
5077.70023618414	0.167160897503435	0.0365646393914126	4.57165448054969	4.83888358656077e-06	2.25862607914772e-05	ENSG00000160209	PDXK	protein_coding	chr21	43719094	43762307	chr21:43719094	PDXK	protein_coding	chr21	43719094	43762307	chr21:43719094	ENSG00000160209
2863.87856567914	0.204432010038238	0.0447232691264518	4.57104353128171	4.85301446401505e-06	2.2646598017436e-05	ENSG00000187778	MCRS1	protein_coding	chr12	49556544	49568153	chr12:49556544	MCRS1	protein_coding	chr12	49556544	49568145	chr12:49556544	ENSG00000187778
999.609701886791	-0.321671268397111	0.0703737761283429	-4.57089680409459	4.85641405389168e-06	2.26568401631076e-05	ENSG00000119280	C1orf198	protein_coding	chr1	230837119	230869589	chr1:230837119	C1orf198	protein_coding	chr1	230837119	230869589	chr1:230837119	ENSG00000119280
1218.80278234947	-0.328906763940386	0.0719792052865141	-4.56946923255361	4.88960938580645e-06	2.28060501263582e-05	ENSG00000070476	ZXDC	protein_coding	chr3	126437601	126475919	chr3:126437601	ZXDC	protein_coding	chr3	126437601	126475891	chr3:126437601	ENSG00000070476
475.384006426584	-0.437304784470335	0.0957206943761058	-4.56855006454588	4.91109769359059e-06	2.2900595890321e-05	ENSG00000157869	RAB28	protein_coding	chr4	13361354	13484365	chr4:13361354	RAB28	protein_coding	chr4	13361354	13484365	chr4:13361354	ENSG00000157869
1846.98352487518	-0.249045982486655	0.0545487181438995	-4.56556984216699	4.98139307982198e-06	2.32111194893786e-05	ENSG00000025770	NCAPH2	protein_coding	chr22	50508216	50523472	chr22:50508216	NCAPH2	protein_coding	chr22	50508224	50524780	chr22:50508224	ENSG00000025770
4929.61067018631	0.176593076454688	0.0386974713482079	4.56342676413316	5.03253700653182e-06	2.34378135078844e-05	ENSG00000242485	MRPL20	protein_coding	chr1	1401908	1407313	chr1:1401908	MRPL20	protein_coding	chr1	1401909	1407293	chr1:1401909	ENSG00000242485
341.280138026299	-0.524069613221766	0.114935570587898	-4.55968165939524	5.12312230684355e-06	2.38478807184406e-05	ENSG00000058453	CROCC	protein_coding	chr1	16740273	16972979	chr1:16740273	CROCC	protein_coding	chr1	16740273	16972964	chr1:16740273	ENSG00000058453
635.68414881299	0.373197563952811	0.0818539894260728	4.55930818484867	5.13224091267245e-06	2.38844153931498e-05	ENSG00000234912	SNHG20	processed_transcript	chr17	77086716	77094990	chr17:77086716	SNHG20	lncRNA	chr17	77086716	77099902	chr17:77086716	ENSG00000234912
3714.06886910324	-0.189602789727275	0.041598168906426	-4.55795999467624	5.16528727191859e-06	2.40322593853788e-05	ENSG00000165997	ARL5B	protein_coding	chr10	18659405	18681639	chr10:18659405	ARL5B	protein_coding	chr10	18659431	18681639	chr10:18659431	ENSG00000165997
1004.49652739521	0.318695191497173	0.0699481196564972	4.55616524164235	5.20959590041593e-06	2.42264244567809e-05	ENSG00000249859	PVT1	lincRNA	chr8	127794533	128101253	chr8:127794533	PVT1	lncRNA	chr8	127794526	128187101	chr8:127794526	ENSG00000249859
800.128713859529	-0.340206272830971	0.0746885006257415	-4.55500204155549	5.23850695586934e-06	2.43548484084249e-05	ENSG00000164307	ERAP1	protein_coding	chr5	96760810	96808100	chr5:96760810	ERAP1	protein_coding	chr5	96760810	96808100	chr5:96760810	ENSG00000164307
987.86489142567	0.306136451935576	0.067221415106039	4.55415065946855	5.25976515516107e-06	2.44476380395351e-05	ENSG00000037637	FBXO42	protein_coding	chr1	16246839	16352454	chr1:16246839	FBXO42	protein_coding	chr1	16246840	16352480	chr1:16246840	ENSG00000037637
843.904357976519	-0.350436122407513	0.0769604803484467	-4.55345549846982	5.2771838937009e-06	2.45225402285493e-05	ENSG00000090447	TFAP4	protein_coding	chr16	4257186	4273075	chr16:4257186	TFAP4	protein_coding	chr16	4257186	4273075	chr16:4257186	ENSG00000090447
2161.94043332152	-0.22881146660895	0.0502526052944345	-4.55322595253167	5.28294777603571e-06	2.45397092848876e-05	ENSG00000215114	UBXN2B	protein_coding	chr8	58411264	58451501	chr8:58411264	UBXN2B	protein_coding	chr8	58411359	58451501	chr8:58411359	ENSG00000215114
487.045920733022	-0.435192691530288	0.0956637556501769	-4.54919095087277	5.38525600467088e-06	2.49938609140771e-05	ENSG00000121989	ACVR2A	protein_coding	chr2	147844517	147930826	chr2:147844517	ACVR2A	protein_coding	chr2	147844517	147930826	chr2:147844517	ENSG00000121989
4668.67129197336	0.184661911741822	0.0406189373558637	4.54620243075278	5.46225037106183e-06	2.53449495381665e-05	ENSG00000066777	ARFGEF1	protein_coding	chr8	67173511	67343677	chr8:67173511	ARFGEF1	protein_coding	chr8	67173511	67343781	chr8:67173511	ENSG00000066777
6505.4185867479	0.153695365219154	0.0338213717590601	4.54432677403103	5.51111069931049e-06	2.5565354664833e-05	ENSG00000100902	PSMA6	protein_coding	chr14	35278633	35317493	chr14:35278633	PSMA6	protein_coding	chr14	35278633	35317493	chr14:35278633	ENSG00000100902
1885.89533006854	-0.252422065986738	0.0555629114889399	-4.5429956642388	5.54603926665902e-06	2.57146978424037e-05	ENSG00000143614	GATAD2B	protein_coding	chr1	153804725	153922975	chr1:153804725	GATAD2B	protein_coding	chr1	153789030	153923360	chr1:153789030	ENSG00000143614
2090.12040384554	0.228387171039731	0.0502900740950044	4.54139659067272	5.58827948916883e-06	2.58977782339352e-05	ENSG00000114098	ARMC8	protein_coding	chr3	138187248	138298389	chr3:138187248	ARMC8	protein_coding	chr3	138187248	138298384	chr3:138187248	ENSG00000114098
4701.79716558022	-0.193937065321015	0.042711687188813	-4.54060886107563	5.60920076106609e-06	2.59883295177652e-05	ENSG00000140416	TPM1	protein_coding	chr15	63042632	63071915	chr15:63042632	TPM1	protein_coding	chr15	63042632	63071915	chr15:63042632	ENSG00000140416
3958.90704737361	-0.180962934768848	0.0398637831364211	-4.53953239083106	5.63791194998158e-06	2.61084885819634e-05	ENSG00000133612	AGAP3	protein_coding	chr7	151085831	151144436	chr7:151085831	AGAP3	protein_coding	chr7	151085831	151144436	chr7:151085831	ENSG00000133612
2161.73440777365	-0.226138448381497	0.0498295525114977	-4.53823959846554	5.67257873545218e-06	2.62625592562564e-05	ENSG00000136935	GOLGA1	protein_coding	chr9	124878357	124948492	chr9:124878357	GOLGA1	protein_coding	chr9	124878275	124948492	chr9:124878275	ENSG00000136935
2647.13991683464	-0.229115532014882	0.050493205938814	-4.53755169145958	5.69110833693363e-06	2.63418615270425e-05	ENSG00000151414	NEK7	protein_coding	chr1	198156963	198322420	chr1:198156963	NEK7	protein_coding	chr1	198156994	198322420	chr1:198156994	ENSG00000151414
422.834308166319	-0.540831125090452	0.119213082207448	-4.53667596773756	5.71478084212479e-06	2.64449233555607e-05	ENSG00000163430	FSTL1	protein_coding	chr3	120392293	120451253	chr3:120392293	FSTL1	protein_coding	chr3	120392293	120450993	chr3:120392293	ENSG00000163430
355.981798631743	0.498075566828124	0.109850012367427	4.53414210971738	5.7838079929038e-06	2.67577596837758e-05	ENSG00000112357	PEX7	protein_coding	chr6	136822564	136913937	chr6:136822564	PEX7	protein_coding	chr6	136822564	136913934	chr6:136822564	ENSG00000112357
711.590889678481	0.364179334267822	0.0803942700761401	4.52991654657619	5.90069893323678e-06	2.72918209883057e-05	ENSG00000110025	SNX15	protein_coding	chr11	65027408	65040572	chr11:65027408	SNX15	protein_coding	chr11	65027439	65040572	chr11:65027439	ENSG00000110025
2191.2806396001	-0.236839513951177	0.0522855970202259	-4.52972763913471	5.90597709046176e-06	2.73095168830155e-05	ENSG00000141380	SS18	protein_coding	chr18	26016253	26091217	chr18:26016253	SS18	protein_coding	chr18	26016253	26091217	chr18:26016253	ENSG00000141380
3468.32144399005	-0.187617427307326	0.0414255000483172	-4.52903228901272	5.92544443419527e-06	2.73927994172754e-05	ENSG00000169018	FEM1B	protein_coding	chr15	68277803	68295865	chr15:68277803	FEM1B	protein_coding	chr15	68277745	68295862	chr15:68277745	ENSG00000169018
5974.2129227931	-0.173496251060348	0.0383199441854669	-4.52757055753091	5.96656818081648e-06	2.75761320246829e-05	ENSG00000067167	TRAM1	protein_coding	chr8	70573442	70608387	chr8:70573442	TRAM1	protein_coding	chr8	70573218	70608416	chr8:70573218	ENSG00000067167
1594.21716740176	0.322676094258386	0.071281839181805	4.52676443203713	5.98936409052573e-06	2.76678902201982e-05	ENSG00000148290	SURF1	protein_coding	chr9	133351755	133356676	chr9:133351755	SURF1	protein_coding	chr9	133351758	133356676	chr9:133351758	ENSG00000148290
4450.33728451506	0.209422991399393	0.0462678348510294	4.52631924691702	6.0019888985737e-06	2.7719401578236e-05	ENSG00000106588	PSMA2	protein_coding	chr7	42916857	42932223	chr7:42916857	PSMA2	protein_coding	chr7	42916828	42932185	chr7:42916828	ENSG00000106588
2847.04228304866	0.214065036488677	0.0473039375538507	4.52531115924517	6.03067100749892e-06	2.78381931681455e-05	ENSG00000167671	UBXN6	protein_coding	chr19	4444999	4457822	chr19:4444999	UBXN6	protein_coding	chr19	4444999	4457794	chr19:4444999	ENSG00000167671
6531.86814578842	-0.164962990830077	0.0364573672756973	-4.52481907381289	6.04471941877141e-06	2.78893506843511e-05	ENSG00000198087	CD2AP	protein_coding	chr6	47477789	47627263	chr6:47477789	CD2AP	protein_coding	chr6	47477789	47627263	chr6:47477789	ENSG00000198087
308.412946044096	-0.524239298681509	0.115861448646519	-4.52470864817948	6.04787622942436e-06	2.78970714669008e-05	ENSG00000011523	CEP68	protein_coding	chr2	65056366	65087004	chr2:65056366	CEP68	protein_coding	chr2	65056366	65087004	chr2:65056366	ENSG00000011523
1623.69830468171	0.24173909542941	0.0534279682527627	4.52457960380909	6.05156730540107e-06	2.7907252267134e-05	ENSG00000077044	DGKD	protein_coding	chr2	233354507	233472104	chr2:233354507	DGKD	protein_coding	chr2	233354494	233472104	chr2:233354494	ENSG00000077044
851.787992682113	0.331621063453044	0.0732960813179282	4.52440372650494	6.0566014224786e-06	2.79236200909862e-05	ENSG00000184903	IMMP2L	protein_coding	chr7	110663051	111562517	chr7:110663051	IMMP2L	protein_coding	chr7	110662644	111562517	chr7:110662644	ENSG00000184903
2615.73709076878	-0.199538766578867	0.0441070966277442	-4.52396058309931	6.06930324429306e-06	2.79616160735363e-05	ENSG00000013561	RNF14	protein_coding	chr5	141958328	141990291	chr5:141958328	RNF14	protein_coding	chr5	141958328	141990292	chr5:141958328	ENSG00000013561
272.540155309329	-0.594297624569827	0.131400423637242	-4.52279839074575	6.10273637984402e-06	2.81018757001338e-05	ENSG00000135976	ANKRD36	protein_coding	chr2	97113496	97264521	chr2:97113496	ANKRD36	protein_coding	chr2	97113153	97264521	chr2:97113153	ENSG00000135976
2722.0765798731	-0.24576660037605	0.0544454784116314	-4.5139946887407	6.36178106487596e-06	2.92303089924401e-05	ENSG00000156675	RAB11FIP1	protein_coding	chr8	37858618	37899467	chr8:37858618	RAB11FIP1	protein_coding	chr8	37858618	37899497	chr8:37858618	ENSG00000156675
2442.9495088099	0.211903062194619	0.0469455258346775	4.51380740607428	6.36740443799192e-06	2.92490004545374e-05	ENSG00000119446	RBM18	protein_coding	chr9	122237624	122264839	chr9:122237624	RBM18	protein_coding	chr9	122237622	122264840	chr9:122237622	ENSG00000119446
1555.53096986031	0.245224591609049	0.0543472192317632	4.51218286925208	6.41638294264771e-06	2.94595941453693e-05	ENSG00000197296	FITM2	protein_coding	chr20	44302838	44311169	chr20:44302838	FITM2	protein_coding	chr20	44302840	44311202	chr20:44302840	ENSG00000197296
1358.50356144479	-0.265105038611325	0.0587592045116077	-4.51171932661128	6.43042435688637e-06	2.95096536006845e-05	ENSG00000100211	CBY1	protein_coding	chr22	38656636	38673854	chr22:38656636	CBY1	protein_coding	chr22	38656636	38673854	chr22:38656636	ENSG00000100211
7690.77097044211	-0.140650507956004	0.0311847813844125	-4.51022908328954	6.47576556392642e-06	2.97104774811418e-05	ENSG00000091527	CDV3	protein_coding	chr3	133573730	133590261	chr3:133573730	CDV3	protein_coding	chr3	133573686	133590261	chr3:133573686	ENSG00000091527
51.7324685686931	-1.28277052924997	0.28454376819586	-4.50816595767792	6.5390420387795e-06	2.99788455829564e-05	ENSG00000172458	IL17D	protein_coding	chr13	20702127	20723098	chr13:20702127	IL17D	protein_coding	chr13	20702127	20723098	chr13:20702127	ENSG00000172458
2851.28956457114	-0.193285933114055	0.0428852918003208	-4.50704483984902	6.57367456312999e-06	3.01229346574616e-05	ENSG00000167972	ABCA3	protein_coding	chr16	2275881	2340746	chr16:2275881	ABCA3	protein_coding	chr16	2275881	2340746	chr16:2275881	ENSG00000167972
5739.79373060372	0.152543056168648	0.0338562667446913	4.50560770090124	6.61832601996439e-06	3.03201556958466e-05	ENSG00000136758	YME1L1	protein_coding	chr10	27110112	27155266	chr10:27110112	YME1L1	protein_coding	chr10	27110111	27155266	chr10:27110111	ENSG00000136758
9958.70445633788	0.351366730142585	0.0780224380544081	4.50340618550735	6.68728953787943e-06	3.0628632988154e-05	ENSG00000105372	RPS19	protein_coding	chr19	41859918	41872926	chr19:41859918	RPS19	protein_coding	chr19	41860255	41872925	chr19:41860255	ENSG00000105372
38.7874589587374	-1.52085645422787	0.337788539984673	-4.50239210097796	6.71928697943384e-06	3.0760202272452e-05	ENSG00000250159	RP11-381K20.2	antisense	chr5	137814333	137889336	chr5:137814333	PKD2L2-DT	lncRNA	chr5	137809780	137889394	chr5:137809780	ENSG00000250159
423.375359879161	-0.518576172684223	0.115212487146734	-4.50104138472217	6.76213368953571e-06	3.09412861716322e-05	ENSG00000185842	DNAH14	protein_coding	chr1	224896262	225399292	chr1:224896262	DNAH14	protein_coding	chr1	224896262	225399292	chr1:224896262	ENSG00000185842
543.013553433515	-0.417877950070843	0.0928817236031917	-4.49903311286617	6.82632253180417e-06	3.12273951673824e-05	ENSG00000178502	KLHL11	protein_coding	chr17	41853545	41865431	chr17:41853545	KLHL11	protein_coding	chr17	41848518	41865423	chr17:41848518	ENSG00000178502
687.66246129104	-0.35983338869471	0.0800199864614049	-4.49679392120698	6.89857923886399e-06	3.1542592065664e-05	ENSG00000110719	TCIRG1	protein_coding	chr11	68039016	68050895	chr11:68039016	TCIRG1	protein_coding	chr11	68039025	68050895	chr11:68039025	ENSG00000110719
606.110397420902	-0.376573895166719	0.0837958810368293	-4.49394278701133	6.99164201431053e-06	3.19215391408409e-05	ENSG00000028116	VRK2	protein_coding	chr2	57907651	58159920	chr2:57907651	VRK2	protein_coding	chr2	57907629	58159920	chr2:57907629	ENSG00000028116
3436.73495109195	-0.196520777649778	0.0437786777132142	-4.48896101744207	7.15713918513717e-06	3.26454425213897e-05	ENSG00000163814	CDCP1	protein_coding	chr3	45082278	45146422	chr3:45082278	CDCP1	protein_coding	chr3	45082277	45146422	chr3:45082277	ENSG00000163814
1163.71294796996	-0.29974718629937	0.0667971624550412	-4.48742394560727	7.2089533940373e-06	3.28738063841575e-05	ENSG00000121289	CEP89	protein_coding	chr19	32875925	32971991	chr19:32875925	CEP89	protein_coding	chr19	32875925	32971991	chr19:32875925	ENSG00000121289
