Gene	gene_id.107	gene_type.107	chr	start	stop	gene_name.84	gene_id.84	gene_type.84	Balaton.consensus.calls	Carrel_hybrids	Carrel_SNPs	Cotton_AI	Cotton_DNAm	Balaton_only_methylation_data	num_inf_females	pct_females_escape	Cotton_XCI_status	Cotton_AR	Cotton_AR_SD	Cotton_p.val	Cotton_p.adj	Cotton_myCall	total_count	Tuk_Skew_AR	Tuk_skew_padj	Y014	Y035	Y117	Tuk_SC_inf_samples	Tuk_SC_sig_samples	Tuk_SC_pct_sig	Tuk_AR	Tuk_myCall	Garieri_XCI_status	num_inf_samples	num_sig_samples	pct_sig_samples	Garieri_AR	Garieri_myCall	Sauteraud_AR	Sauteraud_XCI.status	Sauteraud_AR_p.adj	Sauteraud_myCall	SanRoman_LCL_AR	SanRoman_LCL_padj	SanRoman_LCL_myCall	SanRoman_fib_AR	SanRoman_fib_padj	SanRoman_fib_myCall	Avg_AR	num_studies_XCI_calls	num_studies_Esc	pct_studies_Esc	num_studies_Subject	pct_studies_Subject	Final_XCI_Call	Diff_from_Balaton
MIR503HG	ENSG00000223749	lncRNA	chrX	134543119	134546642	MIR503HG	ENSG00000223749	lincRNA	VE	NA	NA	VE	NA	FALSE	11	0.363636363636364	variable escape	0.115509090909091	0.185008407671357	0.186553143585353	0.368664545656769	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115509090909091	1	0	0	1	1	Subject	TRUE
MMGT1	ENSG00000169446	protein_coding	chrX	135960588	135974029	MMGT1	ENSG00000169446	protein_coding	S	NA	NA	S	all F S	FALSE	11	0.181818181818182	subject	0.0446363636363636	0.0535045282705543	0.261081554461884	0.398341342285595	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0446363636363636	1	0	0	1	1	Subject	FALSE
MORC4	ENSG00000133131	protein_coding	chrX	106813871	107000212	MORC4	ENSG00000133131	protein_coding	Mostly S	0	NA	VE	all F S or S+U	FALSE	19	0.368421052631579	variable escape	0.140710526315789	0.192597331511273	0.0811188508869328	0.255032750894524	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00261521917165782	Subject	NA	NA	NA	NA	NA	NA	NA	0.0333376836182772	0.211324865405187	Subject	0.0588878097019082	3	0	0	3	1	Subject	FALSE
MORF4L2	ENSG00000123562	protein_coding	chrX	103675496	103688158	MORF4L2	ENSG00000123562	protein_coding	Mostly S	0.56	NA	S	S or S+U and VE	FALSE	21	0.0476190476190476	subject	0.0292761904761905	0.0435860631941209	0.260237199115103	0.398341342285595	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	5	0	0	0.0199321758837859	Subject	0.016348327193954	S	0.0509942447661068	Subject	0.0139636459895881	0.211324865405187	Subject	0.00257826887661136	0.211324865405187	Subject	0.016419721684026	5	0	0	5	1	Subject	FALSE
MORF4L2-AS1	ENSG00000231154	lncRNA	chrX	103687284	103691772	MORF4L2-AS1	ENSG00000231154	antisense	VE	0.44	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Escape	FALSE
MOSPD1	ENSG00000101928	protein_coding	chrX	134887632	134915257	MOSPD1	ENSG00000101928	protein_coding	S	0.22	NA	S	all F S or S+U	FALSE	35	0.114285714285714	subject	0.0499314285714286	0.13064742353874	0.206891357143449	0.387035956019502	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00375552049337776	Subject	NA	NA	NA	NA	0.0478401807968623	0.147223949747005	Subject	0	1	Subject	0.0253817824654172	4	0	0	4	1	Subject	FALSE
MOSPD2	ENSG00000130150	protein_coding	chrX	14873421	14922327	MOSPD2	ENSG00000130150	protein_coding	S	0	NA	S	all F S or S+U	FALSE	27	0	subject	0.0160111111111111	0.0278051231213759	0.308913813570628	0.412998523878752	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00241253196115158	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00921182153613135	2	0	0	2	1	Subject	FALSE
MPC1L	ENSG00000238205	protein_coding	chrX	40623428	40624136	MPC1L	ENSG00000238205	processed_pseudogene	E	1	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Escape	FALSE
MPP1	ENSG00000130830	protein_coding	chrX	154778684	154821007	MPP1	ENSG00000130830	protein_coding	S	0	S	S	all F S or S+U	FALSE	28	0.0357142857142857	subject	0.0397214285714286	0.0754862477401255	0.222131303483039	0.397346943730435	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00679742104738923	Subject	NA	NA	NA	NA	0.00902796038215447	0.211324865405187	Subject	0.0464202252720885	0.176978487903424	Subject	0.0254917588182652	4	0	0	4	1	Subject	FALSE
MSL3	ENSG00000005302	protein_coding	chrX	11758159	11775772	MSL3	ENSG00000005302	protein_coding	Discordant	0.33	S	E	all F S or S+U	FALSE	18	0.888888888888889	escape	0.539977777777778	0.207365841975723	2.44123154322907e-07	4.22129621016694e-06	Escape	NA	NA	NA	0.0851063829787234	0.978260869565217	0.222222222222222	3	2	0.666666666666667	0.428529824922054	Escape	inactivated gene	2	0	0	0	Subject	0.507695528848814	E	5.19894747936767e-24	Escape	0.436918066735903	0.00179952240680143	Escape	NA	NA	NA	0.38262423965691	5	4	0.8	1	0.2	Escape	FALSE
MSN	ENSG00000147065	protein_coding	chrX	65588377	65741931	MSN	ENSG00000147065	protein_coding	S	0.11	NA	S	all F S or S+U	FALSE	13	0	subject	0.00796923076923077	0.0181131344892495	0.415469760926028	0.435403916121974	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0628788298203755	S	0.180595201289086	Subject	NA	NA	NA	NA	NA	NA	0.0354240302948031	2	0	0	2	1	Subject	FALSE
MTCP1	ENSG00000214827	protein_coding	chrX	155064034	155147937	MTCP1	ENSG00000214827	protein_coding	S	0	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
MTM1	ENSG00000171100	protein_coding	chrX	150568417	150673143	MTM1	ENSG00000171100	protein_coding	S	0	NA	S	all F S or S+U	FALSE	47	0.106382978723404	subject	0.0408936170212766	0.071596640084681	0.147376644369278	0.336051139633244	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0204468085106383	2	0	0	2	1	Subject	FALSE
MTMR1	ENSG00000063601	protein_coding	chrX	150692971	150765108	MTMR1	ENSG00000063601	protein_coding	S	0	NA	S	all F S	FALSE	55	0.0181818181818182	subject	0.0175745454545455	0.0630834902924271	0.301905273808883	0.412998523878752	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	3	1	0.333333333333333	0.0236039189097799	Subject	0.026613115381727	S	0.0719480747005729	Subject	0.0133945209207125	0.163561533321336	Subject	NA	NA	NA	0.0202965251666912	4	0	0	4	1	Subject	FALSE
MTMR8	ENSG00000102043	protein_coding	chrX	64268081	64395452	MTMR8	ENSG00000102043	protein_coding	S	0	NA	S	all F S or S+U	FALSE	19	0.0526315789473684	subject	0.0265894736842105	0.0718261009099744	0.332703757448732	0.414800816743591	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0265894736842105	1	0	0	1	1	Subject	FALSE
MXRA5	ENSG00000101825	protein_coding	chrX	3308565	3346652	MXRA5	ENSG00000101825	protein_coding	Mostly E	0.78	NA	VE	all F E or E+U	FALSE	8	0.5	variable escape	0.2344125	0.188661748999934	0.0634483706265353	0.225550078528187	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , robust set	3	2	0.666666666666667	0.139000041976024	Escape	NA	NA	NA	NA	NA	NA	NA	0.0745910570933177	0.156780491609927	Subject	0.149334533023114	3	1	0.333333333333333	2	0.666666666666667	Escape	FALSE
NAA10	ENSG00000102030	protein_coding	chrX	153929225	153935080	NAA10	ENSG00000102030	protein_coding	Mostly VE	0.56	VE	VE	S or S+U and VE	FALSE	14	0.357142857142857	variable escape	0.168707142857143	0.15661119158499	0.0553456865470883	0.208804181064015	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	2	1	0.5	0.172184823196584	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.170445983026864	2	1	0.5	1	0.5	Escape	FALSE
NALF2	ENSG00000130054	protein_coding	chrX	69504326	69532508	FAM155B	ENSG00000130054	protein_coding	S	NA	NA	NA	all F S	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	TRUE
NAP1L2	ENSG00000186462	protein_coding	chrX	73212299	73214851	NAP1L2	ENSG00000186462	protein_coding	S	0	NA	NA	all F S	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
NAP1L3	ENSG00000186310	protein_coding	chrX	93670930	93673578	NAP1L3	ENSG00000186310	protein_coding	Mostly E	0.78	S	NA	all F E or E+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00149872536693207	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00149872536693207	1	0	0	1	1	Subject	TRUE
NBDY	ENSG00000204272	protein_coding	chrX	56729241	56819179	LINC01420	ENSG00000204272	protein_coding	S	0.11	NA	S	too much U	FALSE	32	0.03125	subject	0.03509375	0.0816694791868123	0.243632906163079	0.398220556633354	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0450884626550978	S	0.0452374163811511	Subject	NA	NA	NA	NA	NA	NA	0.0400911063275489	2	0	0	2	1	Subject	FALSE
NCBP2L	ENSG00000170935	protein_coding	chrX	107774899	107795829	NCBP2L	ENSG00000170935	protein_coding	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
NDP	ENSG00000124479	protein_coding	chrX	43948776	43973395	NDP	ENSG00000124479	protein_coding	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
NDP-AS1	ENSG00000236276	lncRNA	chrX	43949732	43971582	NDP-AS1	ENSG00000236276	antisense	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
NDUFA1	ENSG00000125356	protein_coding	chrX	119871832	119876662	NDUFA1	ENSG00000125356	protein_coding	S	NA	NA	S	all F S	FALSE	9	0	subject	0.00231111111111111	0.00693333333333333	0.466819762795532	0.470828535415781	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0234417226611081	S	0.145875033802452	Subject	NA	NA	NA	NA	NA	NA	0.0128764168861096	2	0	0	2	1	Subject	FALSE
NDUFB11	ENSG00000147123	protein_coding	chrX	47142071	47145466	NDUFB11	ENSG00000147123	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00872799244348164	S	0.774220644566718	Subject	NA	NA	NA	NA	NA	NA	0.00872799244348164	1	0	0	1	1	Subject	FALSE
NEXMIF	ENSG00000050030	protein_coding	chrX	74732856	74925472	KIAA2022	ENSG00000050030	protein_coding	S	0	NA	S	all F S or S+U	FALSE	23	0.130434782608696	subject	0.0920043478260869	0.177205349494105	0.147278961085625	0.336051139633244	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0920043478260869	1	0	0	1	1	Subject	FALSE
NHS	ENSG00000188158	protein_coding	chrX	17375200	17735994	NHS	ENSG00000188158	protein_coding	Mostly VE	0.33	NA	VE	all F S	FALSE	24	0.458333333333333	variable escape	0.220858333333333	0.192308859179291	0.0068070492614306	0.0455633136047371	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.110429166666667	2	1	0.5	1	0.5	Escape	FALSE
NHS-AS1	ENSG00000230020	lncRNA	chrX	17552349	17557387	NHS-AS1	ENSG00000230020	antisense	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
NHSL2	ENSG00000204131	protein_coding	chrX	71910845	72161750	NHSL2	ENSG00000204131	protein_coding	VE	NA	NA	VE	NA	FALSE	21	0.380952380952381	variable escape	0.160738095238095	0.167572675207477	0.0359779940184904	0.161268092939653	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0172320311608913	0.176978487903424	Subject	0.0889850631994933	2	0	0	2	1	Subject	TRUE
NKAP	ENSG00000101882	protein_coding	chrX	119920672	119943751	NKAP	ENSG00000101882	protein_coding	Mostly S	0.11	NA	S	S or S+U and VE	FALSE	35	0	subject	0.00821714285714286	0.0251774231933187	0.379660672642706	0.426574251174677	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00821714285714286	1	0	0	1	1	Subject	FALSE
NKRF	ENSG00000186416	protein_coding	chrX	119588337	119606443	NKRF	ENSG00000186416	protein_coding	S	0	NA	S	all F S	FALSE	20	0	subject	0.02062	0.0275195165196208	0.289145478709581	0.407723763354962	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.000987446256571656	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108037231282858	2	0	0	2	1	Subject	FALSE
NLGN3	ENSG00000196338	protein_coding	chrX	71144821	71175255	NLGN3	ENSG00000196338	protein_coding	S	0	NA	S	NA	FALSE	30	0	subject	0.0251366666666667	0.0401208818562048	0.24592853561864	0.398220556633354	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0251366666666667	1	0	0	1	1	Subject	FALSE
NLGN4X	ENSG00000146938	protein_coding	chrX	5840637	6228867	NLGN4X	ENSG00000146938	protein_coding	Mostly E	1	NA	VE	all F E	FALSE	13	0.384615384615385	variable escape	0.266423076923077	0.271863164581762	0.0327131655867957	0.149186414489233	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.266423076923077	1	0	0	1	1	Subject	TRUE
NLRP2B	ENSG00000215174	protein_coding	chrX	57677067	57680260	NLRP2P	ENSG00000215174	protein_coding	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
NONO	ENSG00000147140	protein_coding	chrX	71254814	71301522	NONO	ENSG00000147140	protein_coding	Mostly S	0	NA	NA	S or S+U and VE and U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00788387791280726	S	0.317950416849567	Subject	NA	NA	NA	NA	NA	NA	0.00788387791280726	1	0	0	1	1	Subject	FALSE
NOX1	ENSG00000007952	protein_coding	chrX	100843324	100874359	NOX1	ENSG00000007952	protein_coding	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
NR0B1	ENSG00000169297	protein_coding	chrX	30304206	30309390	NR0B1	ENSG00000169297	protein_coding	S	NA	NA	NA	all F S or S+U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	TRUE
NRK	ENSG00000123572	protein_coding	chrX	105822539	105958610	NRK	ENSG00000123572	protein_coding	S	NA	NA	S	too much U	FALSE	18	0	subject	0.0388888888888889	0.0746621400938835	0.272979776202094	0.402629679283988	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0388888888888889	1	0	0	1	1	Subject	FALSE
NSDHL	ENSG00000147383	protein_coding	chrX	152830967	152869729	NSDHL	ENSG00000147383	protein_coding	S	0	NA	S	all F S or S+U	FALSE	37	0	subject	0.00866216216216216	0.0308827743370111	0.382155012916156	0.426574251174677	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	2	1	0.5	0.0274835287762136	Subject	0.0163121267168037	S	0.37587365076093	Subject	NA	NA	NA	NA	NA	NA	0.0174859392183932	3	0	0	3	1	Subject	FALSE
NUDT10	ENSG00000122824	protein_coding	chrX	51332231	51337525	NUDT10	ENSG00000122824	protein_coding	S	0	NA	S	NA	FALSE	11	0.0909090909090909	subject	0.0621727272727273	0.146286438817199	0.2948982663601	0.411211945929732	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0621727272727273	1	0	0	1	1	Subject	FALSE
NUDT11	ENSG00000196368	protein_coding	chrX	51490011	51496592	NUDT11	ENSG00000196368	protein_coding	S	0	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
NUP62CL	ENSG00000198088	protein_coding	chrX	107123427	107206433	NUP62CL	ENSG00000198088	protein_coding	Mostly S	NA	NA	VE	all F S or S+U	FALSE	25	0.28	variable escape	0.131796	0.165958982080915	0.0528741275849536	0.20499641287463	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131796	1	0	0	1	1	Subject	FALSE
NXF2	ENSG00000269405	protein_coding	chrX	102247167	102326722	NXF2	ENSG00000269405	protein_coding	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
NXF2B	ENSG00000269437	protein_coding	chrX	102360395	102440008	NXF2B	ENSG00000269437	protein_coding	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
NXF3	ENSG00000147206	protein_coding	chrX	103075810	103093143	NXF3	ENSG00000147206	protein_coding	VE	0.44	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Escape	FALSE
NXT2	ENSG00000101888	protein_coding	chrX	109535781	109544698	NXT2	ENSG00000101888	protein_coding	Mostly S	0.22	S	S	S or S+U and VE and U	FALSE	31	0.0645161290322581	subject	0.0224322580645161	0.0450762937480946	0.278174158518448	0.402629679283988	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.0103275714357955	Subject	0.0234536656350886	S	0.0509942447661068	Subject	0.0108142493638676	0.206929924097361	Subject	NA	NA	NA	0.016756936124817	4	0	0	4	1	Subject	FALSE
NYX	ENSG00000188937	protein_coding	chrX	41447343	41475710	NYX	ENSG00000188937	protein_coding	S	NA	NA	S	NA	FALSE	46	0.217391304347826	subject	0.07825	0.1309327541569	0.0712298440024769	0.239541486901718	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07825	1	0	0	1	1	Subject	FALSE
OCRL	ENSG00000122126	protein_coding	chrX	129539849	129592561	OCRL	ENSG00000122126	protein_coding	S	0	NA	S	too much U	FALSE	29	0.0689655172413793	subject	0.0475310344827586	0.0740351658887676	0.173425926035671	0.352802741690213	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00129702727772848	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0244140308802436	2	0	0	2	1	Subject	FALSE
OFD1	ENSG00000046651	protein_coding	chrX	13734743	13777955	OFD1	ENSG00000046651	protein_coding	Mostly E	1	NA	VE	all F E or E+U	FALSE	32	0.46875	variable escape	0.182025	0.145368603789614	0.00346004989507066	0.0261076492082604	Escape	13	0.444444444444444	0.00145937930302253	0.125	NA	NA	1	0	0	0.284722222222222	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233373611111111	2	2	1	0	0	Escape	FALSE
OGT	ENSG00000147162	protein_coding	chrX	71533087	71575892	OGT	ENSG00000147162	protein_coding	Mostly S	0	NA	S	S or S+U and VE	FALSE	15	0	subject	0.00978666666666667	0.0203825158501337	0.395315214150953	0.426574251174677	Subject	NA	NA	NA	0	NA	0	2	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0146858436790286	S	0.386513900502102	Subject	NA	NA	NA	NA	NA	NA	0.00815750344856509	3	0	0	3	1	Subject	FALSE
OPHN1	ENSG00000079482	protein_coding	chrX	67949349	68433913	OPHN1	ENSG00000079482	protein_coding	S	0	S	S	all F S or S+U	FALSE	14	0.214285714285714	subject	0.129242857142857	0.260432789836414	0.17166784961192	0.352683948460134	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	5	0	0	0.00471077266606095	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.066976814904459	2	0	0	2	1	Subject	FALSE
OPN1LW	ENSG00000102076	protein_coding	chrX	154144243	154159032	OPN1LW	ENSG00000102076	protein_coding	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
OPN1MW	ENSG00000268221	protein_coding	chrX	154182596	154196861	OPN1MW	ENSG00000268221	protein_coding	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
OPN1MW2	ENSG00000166160	protein_coding	chrX	154219756	154233286	OPN1MW2	ENSG00000166160	protein_coding	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
OPN1MW3	ENSG00000269433	protein_coding	chrX	154257582	154271090	OPN1MW3	ENSG00000269433	protein_coding	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
OR13H1	ENSG00000171054	protein_coding	chrX	131544074	131545000	OR13H1	ENSG00000171054	protein_coding	No call	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
OTC	ENSG00000036473	protein_coding	chrX	38352586	38421446	OTC	ENSG00000036473	protein_coding	S	0	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
