baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
DPYSL2	9022.29104987724	0.0429729469244302	0.0484396734120364	0.887143613849227	0.375001585439834	0.711957207013128	ENSG00000092964	DPYSL2	protein_coding	chr8	26514275	26658178	chr8:26514275	DPYSL2	protein_coding	chr8	26514031	26658178	chr8:26514031	ENSG00000092964
DTX3L	920.51517040355	-0.0508136078997876	0.0572263916627674	-0.887940099372854	0.374572973336303	0.711957207013128	ENSG00000163840	DTX3L	protein_coding	chr3	122564238	122575203	chr3:122564238	DTX3L	protein_coding	chr3	122564338	122575203	chr3:122564338	ENSG00000163840
HCFC1R1	410.99738094191	-0.0717386316691927	0.0808664900847396	-0.887124340304843	0.375011960851032	0.711957207013128	ENSG00000103145	HCFC1R1	protein_coding	chr16	3022620	3024286	chr16:3022620	HCFC1R1	protein_coding	chr16	3022625	3024286	chr16:3022625	ENSG00000103145
HSD17B7	94.8107979002266	-0.12703229018501	0.143108064684738	-0.887666886313204	0.374719963115461	0.711957207013128	ENSG00000132196	HSD17B7	protein_coding	chr1	162790702	162812817	chr1:162790702	HSD17B7	protein_coding	chr1	162790702	162812823	chr1:162790702	ENSG00000132196
JAZF1	1331.87469360218	0.0534979504374748	0.0602362268678964	0.888135814927465	0.374467699460691	0.711957207013128	ENSG00000153814	JAZF1	protein_coding	chr7	27830573	28180743	chr7:27830573	JAZF1	protein_coding	chr7	27830573	28180795	chr7:27830573	ENSG00000153814
KIF11	899.455697731091	-0.153229544679756	0.172708389873132	-0.887215408541038	0.37496293819653	0.711957207013128	ENSG00000138160	KIF11	protein_coding	chr10	92593286	92655395	chr10:92593286	KIF11	protein_coding	chr10	92574105	92655395	chr10:92574105	ENSG00000138160
MAP3K1	156.655819538542	-0.105084870855827	0.118241756568188	-0.888728938961817	0.374148774404581	0.711957207013128	ENSG00000095015	MAP3K1	protein_coding	chr5	56815574	56896152	chr5:56815574	MAP3K1	protein_coding	chr5	56815549	56896152	chr5:56815549	ENSG00000095015
METTL5	737.627135325416	0.0660362867514274	0.0743424527742715	0.888271563381634	0.374394692169032	0.711957207013128	ENSG00000138382	METTL5	protein_coding	chr2	169810081	169824931	chr2:169810081	METTL5	protein_coding	chr2	169810081	169824931	chr2:169810081	ENSG00000138382
MFSD8	404.736972994537	-0.0705278544361897	0.0793782334959565	-0.888503703471587	0.374269864594825	0.711957207013128	ENSG00000164073	MFSD8	protein_coding	chr4	127917805	127965995	chr4:127917805	MFSD8	protein_coding	chr4	127917799	127966034	chr4:127917799	ENSG00000164073
NFKBIB	449.793608818925	-0.0857043209650792	0.0964751537395287	-0.888356407251452	0.374349066497933	0.711957207013128	ENSG00000104825	NFKBIB	protein_coding	chr19	38899700	38908893	chr19:38899700	NFKBIB	protein_coding	chr19	38899700	38908893	chr19:38899700	ENSG00000104825
RNGTT	1285.95419243581	0.0633539615314171	0.0712865687188954	0.888722275036705	0.374152356689033	0.711957207013128	ENSG00000111880	RNGTT	protein_coding	chr6	88610272	88963721	chr6:88610272	RNGTT	protein_coding	chr6	88609897	88963618	chr6:88609897	ENSG00000111880
SOD3	319.18499871083	-0.180889279027034	0.203919322842229	-0.887062964440044	0.375045002133044	0.711957207013128	ENSG00000109610	SOD3	protein_coding	chr4	24789912	24800842	chr4:24789912	SOD3	protein_coding	chr4	24789912	24800842	chr4:24789912	ENSG00000109610
THUMPD3	1424.24815119745	0.0438915784271109	0.0494670871589617	0.887288517435158	0.374923586044833	0.711957207013128	ENSG00000134077	THUMPD3	protein_coding	chr3	9362842	9386791	chr3:9362842	THUMPD3	protein_coding	chr3	9362971	9386791	chr3:9362971	ENSG00000134077
ZNF618	1144.67737626968	-0.0781633441316569	0.0880680908225961	-0.887533082658834	0.374791963052206	0.711957207013128	ENSG00000157657	ZNF618	protein_coding	chr9	113876282	114056591	chr9:113876282	ZNF618	protein_coding	chr9	113876282	114056593	chr9:113876282	ENSG00000157657
ZNF79	188.663396892843	0.0986767708074241	0.11114402689536	0.887827925294867	0.374633319149512	0.711957207013128	ENSG00000196152	ZNF79	protein_coding	chr9	127424374	127445372	chr9:127424374	ZNF79	protein_coding	chr9	127424374	127445372	chr9:127424374	ENSG00000196152
GRSF1	6429.69629365418	-0.0260561942863034	0.0293826221885565	-0.88678927697785	0.375192361824887	0.712145172277079	ENSG00000132463	GRSF1	protein_coding	chr4	70815782	70839945	chr4:70815782	GRSF1	protein_coding	chr4	70815783	70839897	chr4:70815783	ENSG00000132463
PVT1	128.520588246206	0.121138061441522	0.136700528151033	0.886156499027449	0.375533201131479	0.712700281611417	ENSG00000249859	PVT1	lincRNA	chr8	127794533	128101253	chr8:127794533	PVT1	lncRNA	chr8	127794526	128187101	chr8:127794526	ENSG00000249859
UPF3A	1274.1233549402	0.0511265222200472	0.0577056700660589	0.885987844201788	0.375624077579961	0.712780920627387	ENSG00000169062	UPF3A	protein_coding	chr13	114281584	114305817	chr13:114281584	UPF3A	protein_coding	chr13	114281601	114305817	chr13:114281601	ENSG00000169062
RPL27	11586.0272210108	0.0679049278455621	0.0766747413137424	0.885623175012805	0.375820619070499	0.713062022092675	ENSG00000131469	RPL27	protein_coding	chr17	42998273	43002959	chr17:42998273	RPL27	protein_coding	chr17	42998273	43002959	chr17:42998273	ENSG00000131469
CDYL	1069.46730148337	0.052411634084845	0.0592123103293559	0.885147595040903	0.37607703223261	0.713365203281759	ENSG00000153046	CDYL	protein_coding	chr6	4706159	4955551	chr6:4706159	CDYL	protein_coding	chr6	4706159	4955551	chr6:4706159	ENSG00000153046
MIR663AHG	88.8861765055877	-0.198772848510923	0.224564745960137	-0.885147166181676	0.376077263504592	0.713365203281759	ENSG00000227195	MIR663AHG	processed_transcript	chr20	26186920	26251526	chr20:26186920	MIR663AHG	lncRNA	chr20	26167817	26251546	chr20:26167817	ENSG00000227195
CASP1	48.6292152824568	0.282603621236421	0.319550636202508	0.884378214967243	0.376492078928618	0.714060102317172	ENSG00000137752	CASP1	protein_coding	chr11	105025443	105035250	chr11:105025443	CASP1	protein_coding	chr11	105025397	105035250	chr11:105025397	ENSG00000137752
IL15RA	41.2021397814093	-0.255716877117136	0.28918808479841	-0.8842579987187	0.376556955825648	0.714091209612207	ENSG00000134470	IL15RA	protein_coding	chr10	5937569	5978187	chr10:5937569	IL15RA	protein_coding	chr10	5943639	5978187	chr10:5943639	ENSG00000134470
GBE1	6670.27030971808	-0.0536971487627939	0.0607731415922838	-0.883567104742396	0.376929943106805	0.714435234655505	ENSG00000114480	GBE1	protein_coding	chr3	81489699	81762161	chr3:81489699	GBE1	protein_coding	chr3	81489703	81761645	chr3:81489703	ENSG00000114480
HTATIP2	995.666202878498	0.0581198119366648	0.0657627077822698	0.883780700288232	0.37681460670192	0.714435234655505	ENSG00000109854	HTATIP2	protein_coding	chr11	20363685	20383783	chr11:20363685	HTATIP2	protein_coding	chr11	20363685	20383782	chr11:20363685	ENSG00000109854
SLC44A3	98.4494085392514	0.117401265637014	0.132872602985614	0.883562623137028	0.376932363297983	0.714435234655505	ENSG00000143036	SLC44A3	protein_coding	chr1	94820342	94895246	chr1:94820342	SLC44A3	protein_coding	chr1	94820342	94895246	chr1:94820342	ENSG00000143036
SRSF1	6345.34007354253	-0.0454919267374515	0.0514852071759681	-0.883592185653782	0.376916398896031	0.714435234655505	ENSG00000136450	SRSF1	protein_coding	chr17	58003360	58007346	chr17:58003360	SRSF1	protein_coding	chr17	58000919	58007346	chr17:58000919	ENSG00000136450
C10orf88	473.757766295308	0.0578234291369457	0.065503998426263	0.882746557861453	0.377373220920654	0.71479745877097	ENSG00000119965	C10orf88	protein_coding	chr10	122930903	122954403	chr10:122930903	C10orf88	protein_coding	chr10	122930901	122954311	chr10:122930901	ENSG00000119965
FADD	950.641596736504	-0.0692524277146348	0.0784229046333844	-0.883063794160389	0.377201804673897	0.71479745877097	ENSG00000168040	FADD	protein_coding	chr11	70203163	70207390	chr11:70203163	FADD	protein_coding	chr11	70203296	70207390	chr11:70203296	ENSG00000168040
FAM133B	503.147468863326	0.101073764029851	0.114464472954334	0.883014278763806	0.377228556783681	0.71479745877097	ENSG00000234545	FAM133B	protein_coding	chr7	92560793	92590394	chr7:92560793	FAM133B	protein_coding	chr7	92560758	92590393	chr7:92560758	ENSG00000234545
PDE4B	2097.14506841447	-0.0789348413002511	0.0894186136555258	-0.882756263749937	0.377367975704868	0.71479745877097	ENSG00000184588	PDE4B	protein_coding	chr1	65792514	66374579	chr1:65792514	PDE4B	protein_coding	chr1	65792514	66374579	chr1:65792514	ENSG00000184588
RAB14	5634.9764897083	0.0599558756140287	0.0679134131593508	0.882828189968148	0.377329107038432	0.71479745877097	ENSG00000119396	RAB14	protein_coding	chr9	121178137	121223014	chr9:121178137	RAB14	protein_coding	chr9	121178133	121223014	chr9:121178133	ENSG00000119396
TSPAN31	1466.24083079079	0.0731863347203757	0.0829231556904109	0.882580192601604	0.377463134327566	0.71479745877097	ENSG00000135452	TSPAN31	protein_coding	chr12	57738013	57750211	chr12:57738013	TSPAN31	protein_coding	chr12	57738013	57750219	chr12:57738013	ENSG00000135452
CXXC5	2351.40012244069	0.0577233800645095	0.0654308844092697	0.882203879492903	0.377666564400966	0.71499886392374	ENSG00000171604	CXXC5	protein_coding	chr5	139647299	139683882	chr5:139647299	CXXC5	protein_coding	chr5	139647299	139683882	chr5:139647299	ENSG00000171604
SLK	3652.46352272067	-0.0866739631774988	0.098286171647802	-0.881853079882751	0.377856263034936	0.715266076942642	ENSG00000065613	SLK	protein_coding	chr10	103967201	104029233	chr10:103967201	SLK	protein_coding	chr10	103967140	104029233	chr10:103967140	ENSG00000065613
MXRA5	13759.9017521227	0.186957558665727	0.212093036871357	0.881488432734943	0.378053512086719	0.715455586658461	ENSG00000101825	MXRA5	protein_coding	chrX	3308565	3346641	chrX:3308565	MXRA5	protein_coding	chrX	3308565	3346652	chrX:3308565	ENSG00000101825
SNF8	2344.27276344542	0.0596161618664222	0.06762618809395	0.88155437333833	0.378017838054208	0.715455586658461	ENSG00000159210	SNF8	protein_coding	chr17	48929316	48945117	chr17:48929316	SNF8	protein_coding	chr17	48929316	48944842	chr17:48929316	ENSG00000159210
BBS1	439.217013912698	0.0805589929577761	0.0914226147781025	0.881171394553807	0.378225059493009	0.715554338039439	ENSG00000174483	BBS1	protein_coding	chr11	66510606	66533627	chr11:66510606	BBS1	protein_coding	chr11	66510606	66533613	chr11:66510606	ENSG00000174483
CNST	3952.71652265871	0.0376409626632506	0.0427367312152901	0.880763726959625	0.378445716357699	0.715554338039439	ENSG00000162852	CNST	protein_coding	chr1	246566444	246668584	chr1:246566444	CNST	protein_coding	chr1	246566444	246668595	chr1:246566444	ENSG00000162852
FAM114A1	8523.80230845293	-0.0463547496725676	0.0526201353114171	-0.880931783968826	0.378354743106062	0.715554338039439	ENSG00000197712	FAM114A1	protein_coding	chr4	38867677	38945739	chr4:38867677	FAM114A1	protein_coding	chr4	38867677	38945739	chr4:38867677	ENSG00000197712
MPC1	847.664360325447	0.0576674011812617	0.0654728328285133	0.880783657739454	0.378434926649226	0.715554338039439	ENSG00000060762	MPC1	protein_coding	chr6	166364919	166383013	chr6:166364919	MPC1	protein_coding	chr6	166364919	166383013	chr6:166364919	ENSG00000060762
PLEKHM1	1624.77262972844	-0.047033107305909	0.053397074445346	-0.880818055941421	0.378416305316072	0.715554338039439	ENSG00000225190	PLEKHM1	protein_coding	chr17	45435900	45490749	chr17:45435900	PLEKHM1	protein_coding	chr17	45435900	45490758	chr17:45435900	ENSG00000225190
ESD	3286.36641433812	-0.045272169465464	0.0514215976454679	-0.88041156903755	0.378636391482113	0.715678853901406	ENSG00000139684	ESD	protein_coding	chr13	46771256	46797232	chr13:46771256	ESD	protein_coding	chr13	46771256	46797420	chr13:46771256	ENSG00000139684
TUBGCP6	660.481873009353	-0.0695154718832096	0.0789613925483383	-0.880372922003039	0.378657320433613	0.715678853901406	ENSG00000128159	TUBGCP6	protein_coding	chr22	50217689	50244992	chr22:50217689	TUBGCP6	protein_coding	chr22	50217689	50245023	chr22:50217689	ENSG00000128159
COPS5	1791.79444574428	0.0478995282254779	0.0544817550858918	0.879184750013342	0.379301111663166	0.715761251751482	ENSG00000121022	COPS5	protein_coding	chr8	67043079	67083783	chr8:67043079	COPS5	protein_coding	chr8	67043079	67083783	chr8:67043079	ENSG00000121022
CRY2	621.337103185202	-0.0609342111877554	0.0692696466382313	-0.87966684031162	0.379039817922437	0.715761251751482	ENSG00000121671	CRY2	protein_coding	chr11	45847118	45883248	chr11:45847118	CRY2	protein_coding	chr11	45847118	45883248	chr11:45847118	ENSG00000121671
CTSD	7617.16172550407	-0.117025281789685	0.133128944682452	-0.879037102478515	0.379381159030315	0.715761251751482	ENSG00000117984	CTSD	protein_coding	chr11	1752752	1763992	chr11:1752752	CTSD	protein_coding	chr11	1752752	1764573	chr11:1752752	ENSG00000117984
EPHX2	40.982614804843	-0.256646510083499	0.291902233106117	-0.879220783453886	0.379281577648143	0.715761251751482	ENSG00000120915	EPHX2	protein_coding	chr8	27490779	27545564	chr8:27490779	EPHX2	protein_coding	chr8	27490781	27545564	chr8:27490781	ENSG00000120915
FBXO8	727.087451096761	0.0611663449230783	0.0695590313488479	0.879344403407817	0.379214566990286	0.715761251751482	ENSG00000164117	FBXO8	protein_coding	chr4	174236658	174284264	chr4:174236658	FBXO8	protein_coding	chr4	174236658	174283667	chr4:174236658	ENSG00000164117
LCAT	62.2718521668808	0.205077710364814	0.233044983148391	0.879991955176445	0.378863667674572	0.715761251751482	ENSG00000213398	LCAT	protein_coding	chr16	67939750	67944131	chr16:67939750	LCAT	protein_coding	chr16	67939750	67944131	chr16:67939750	ENSG00000213398
MRPL17	2004.34979509647	0.0572558975543032	0.0651237927966608	0.879185549482293	0.379300678257969	0.715761251751482	ENSG00000158042	MRPL17	protein_coding	chr11	6680782	6683401	chr11:6680782	MRPL17	protein_coding	chr11	6680385	6683340	chr11:6680385	ENSG00000158042
PRR11	665.386236758768	-0.225798846393188	0.256868577284996	-0.879044252044359	0.379377282641413	0.715761251751482	ENSG00000068489	PRR11	protein_coding	chr17	59155499	59204705	chr17:59155499	PRR11	protein_coding	chr17	59155732	59206709	chr17:59155732	ENSG00000068489
SH3BP5	1377.39428283607	0.0416754432602263	0.0473715051199867	0.879757633933459	0.378990620025555	0.715761251751482	ENSG00000131370	SH3BP5	protein_coding	chr3	15254853	15341368	chr3:15254853	SH3BP5	protein_coding	chr3	15254353	15341368	chr3:15254353	ENSG00000131370
STT3A	12705.8907605471	0.0518840849608198	0.0590209531106326	0.879079076604625	0.379358401628012	0.715761251751482	ENSG00000134910	STT3A	protein_coding	chr11	125591712	125625215	chr11:125591712	STT3A	protein_coding	chr11	125591712	125625215	chr11:125591712	ENSG00000134910
THAP8	158.67323161049	0.087592395656613	0.0996446482128425	0.879047668164921	0.379375430479949	0.715761251751482	ENSG00000161277	THAP8	protein_coding	chr19	36034985	36054762	chr19:36034985	THAP8	protein_coding	chr19	36034984	36054739	chr19:36034984	ENSG00000161277
ZNF69	147.087536253351	0.182306784004231	0.207253227438292	0.879633027951331	0.379058140665319	0.715761251751482	ENSG00000198429	ZNF69	protein_coding	chr19	11887784	11914329	chr19:11887784	ZNF69	protein_coding	chr19	11887782	11914329	chr19:11887782	ENSG00000198429
CHST10	190.351867868277	-0.108500154868097	0.123455697011965	-0.878859036027975	0.379477711886521	0.715839089473068	ENSG00000115526	CHST10	protein_coding	chr2	100391860	100417656	chr2:100391860	CHST10	protein_coding	chr2	100391860	100417668	chr2:100391860	ENSG00000115526
FBXW2	3309.82486686292	0.0393155800988611	0.0447536820684797	0.878488166374835	0.379678856809671	0.715956123868826	ENSG00000119402	FBXW2	protein_coding	chr9	120751978	120793412	chr9:120751978	FBXW2	protein_coding	chr9	120751978	120793416	chr9:120751978	ENSG00000119402
YWHAZ	36688.5988197285	-0.0428278158431501	0.0487509428380354	-0.878502308877109	0.379671185277821	0.715956123868826	ENSG00000164924	YWHAZ	protein_coding	chr8	100916525	100953388	chr8:100916525	YWHAZ	protein_coding	chr8	100916523	100953388	chr8:100916523	ENSG00000164924
ARPC4-TTLL3	58.9711518681886	0.20373640532037	0.231993774306328	0.878197727200013	0.379836425210323	0.716024113134181	ENSG00000250151	ARPC4-TTLL3	protein_coding	chr3	9793082	9835401	chr3:9793082	ARPC4-TTLL3	protein_coding	chr3	9793082	9835401	chr3:9793082	ENSG00000250151
KTN1-AS1	34.4242196381326	-0.18233321228266	0.207602135669338	-0.878281968028861	0.379790718928823	0.716024113134181	ENSG00000186615	KTN1-AS1	antisense	chr14	55499278	55580110	chr14:55499278	KTN1-AS1	lncRNA	chr14	55496786	55580888	chr14:55496786	ENSG00000186615
RMDN1	1527.33137457651	0.0465473444146791	0.0530059660741064	0.878152929985322	0.379860732071389	0.716024113134181	ENSG00000176623	RMDN1	protein_coding	chr8	86468257	86514357	chr8:86468257	RMDN1	protein_coding	chr8	86468257	86514357	chr8:86468257	ENSG00000176623
MASTL	471.164322473267	0.0661364658961485	0.0753401677657337	0.877838049177118	0.380031612623561	0.716254565705947	ENSG00000120539	MASTL	protein_coding	chr10	27154824	27186924	chr10:27154824	MASTL	protein_coding	chr10	27154824	27187953	chr10:27154824	ENSG00000120539
PRKCH	28.8867965407677	-0.24016358187713	0.273618914767031	-0.877730189382609	0.380090157193998	0.716273264119839	ENSG00000027075	PRKCH	protein_coding	chr14	61187559	61550976	chr14:61187559	PRKCH	protein_coding	chr14	61187559	61550976	chr14:61187559	ENSG00000027075
AIG1	887.821644779355	0.0734401980261354	0.083695654806568	0.877467273490668	0.380232886954906	0.716450582979371	ENSG00000146416	AIG1	protein_coding	chr6	143060496	143340304	chr6:143060496	AIG1	protein_coding	chr6	143060496	143341058	chr6:143060496	ENSG00000146416
DMC1	26.7264424187423	-0.274162258912131	0.312660992284889	-0.876867488037399	0.380558617128521	0.716501041161819	ENSG00000100206	DMC1	protein_coding	chr22	38518949	38570286	chr22:38518949	DMC1	protein_coding	chr22	38518948	38570204	chr22:38518948	ENSG00000100206
GTPBP4	3407.94560138838	0.0451181375759184	0.0514570412392329	0.876811734397169	0.380588904398734	0.716501041161819	ENSG00000107937	GTPBP4	protein_coding	chr10	988019	1019936	chr10:988019	GTPBP4	protein_coding	chr10	988434	1019932	chr10:988434	ENSG00000107937
HLA-F	79.8745821739752	-0.139469803665626	0.159049519213536	-0.876895474788435	0.380543414333377	0.716501041161819	ENSG00000204642	HLA-F	protein_coding	chr6	29722775	29738528	chr6:29722775	HLA-F	protein_coding	chr6	29722775	29738528	chr6:29722775	ENSG00000204642
MCOLN1	1031.76437457217	0.0629243725739961	0.0717630336929432	0.876835458813438	0.380576016309396	0.716501041161819	ENSG00000090674	MCOLN1	protein_coding	chr19	7522626	7534009	chr19:7522626	MCOLN1	protein_coding	chr19	7522624	7534009	chr19:7522624	ENSG00000090674
