Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
NBPF9	NBPF9	2074.07417480126	0.0731871788893938	0.0376946858941951	1.94157816024313	0.0521881889150581	0.208553447065668	ENSG00000269713	protein_coding	chr1	149054027	149103561	chr1:149054027	NBPF9	protein_coding	chr1	149052186	149103561	chr1:149052186	ENSG00000269713
NBR1	NBR1	6641.48192491442	-0.000255719342871987	0.0211016423893717	-0.0121184568553197	0.990331107032394	0.996489582009204	ENSG00000188554	protein_coding	chr17	43170481	43211689	chr17:43170481	NBR1	protein_coding	chr17	43170481	43211689	chr17:43170481	ENSG00000188554
NBR2	NBR2	144.433539759781	0.0273574424190549	0.0360503684897347	0.758867206221345	0.447931997892576	0.713806083358044	ENSG00000198496	transcribed_unprocessed_pseudogene	chr17	43125610	43153671	chr17:43125610	NBR2	lncRNA	chr17	43125551	43153671	chr17:43125551	ENSG00000198496
NCALD	NCALD	2136.70666748335	0.169157643403312	0.0995734779459089	1.69882228574163	0.0893526732527555	0.294123270237685	ENSG00000104490	protein_coding	chr8	101686543	102124907	chr8:101686543	NCALD	protein_coding	chr8	101686542	102124907	chr8:101686542	ENSG00000104490
NCAPD2	NCAPD2	17137.5905143426	0.0318305216900383	0.0240033018376705	1.32608929826829	0.184810120484546	0.448403115838987	ENSG00000010292	protein_coding	chr12	6493356	6531955	chr12:6493356	NCAPD2	protein_coding	chr12	6493356	6531955	chr12:6493356	ENSG00000010292
NCAPD3	NCAPD3	5276.56996171488	0.0135686229453168	0.0247380154684636	0.548492782802821	0.583353583542121	0.806030199524273	ENSG00000151503	protein_coding	chr11	134150119	134225454	chr11:134150119	NCAPD3	protein_coding	chr11	134150113	134225504	chr11:134150113	ENSG00000151503
NCAPG	NCAPG	6977.5843823605	0.0191484976591712	0.0301467887479279	0.635175368735993	0.525314045858675	0.768618582963919	ENSG00000109805	protein_coding	chr4	17810902	17844862	chr4:17810902	NCAPG	protein_coding	chr4	17810979	17844865	chr4:17810979	ENSG00000109805
NCAPG2	NCAPG2	6294.55742442965	0.0419376201467208	0.02438878930841	1.71954497684964	0.0855151853138856	0.285884262920812	ENSG00000146918	protein_coding	chr7	158631311	158704829	chr7:158631311	NCAPG2	protein_coding	chr7	158631169	158704804	chr7:158631169	ENSG00000146918
NCAPH	NCAPH	4789.06974555666	0.0102119380378555	0.0251833653420803	0.405503311377997	0.685107584863596	0.866039915505223	ENSG00000121152	protein_coding	chr2	96335787	96373845	chr2:96335787	NCAPH	protein_coding	chr2	96335766	96377091	chr2:96335766	ENSG00000121152
NCAPH2	NCAPH2	3079.9472016431	0.0086740826143614	0.0209629681605446	0.413781223533379	0.679034336216476	0.862415767289364	ENSG00000025770	protein_coding	chr22	50508216	50523472	chr22:50508216	NCAPH2	protein_coding	chr22	50508224	50524780	chr22:50508224	ENSG00000025770
NCBP1	NCBP1	5544.15898294015	-0.0351268025179838	0.0259481136119882	-1.35373241551382	0.175821762435139	0.435684198315814	ENSG00000136937	protein_coding	chr9	97633626	97673748	chr9:97633626	NCBP1	protein_coding	chr9	97633668	97673748	chr9:97633668	ENSG00000136937
NCBP2	NCBP2	9475.01014942409	-0.0213748840394807	0.0142187193234785	-1.50329179113801	0.132763816021524	0.37148743995491	ENSG00000114503	protein_coding	chr3	196935402	196942597	chr3:196935402	NCBP2	protein_coding	chr3	196935402	196942594	chr3:196935402	ENSG00000114503
NCBP2-AS2	NCBP2-AS2	919.654840160746	0.0262288241830745	0.0291195003690223	0.90073057060337	0.367731590393673	0.647773862445983	ENSG00000270170	protein_coding	chr3	196942623	196943540	chr3:196942623	NCBP2AS2	protein_coding	chr3	196942674	196943543	chr3:196942674	ENSG00000270170
NCBP3	NCBP3	3304.37843153139	-0.00107983010605513	0.0133392196312213	-0.0809515200970015	0.935480507261604	0.978195198730079	ENSG00000074356	protein_coding	chr17	3802165	3846251	chr17:3802165	NCBP3	protein_coding	chr17	3802158	3846246	chr17:3802158	ENSG00000074356
NCDN	NCDN	1668.52611586837	-0.0210755912920418	0.0315277017541464	-0.668478516334291	0.503828191042404	0.753885698245497	ENSG00000020129	protein_coding	chr1	35557473	35567274	chr1:35557473	NCDN	protein_coding	chr1	35557473	35567274	chr1:35557473	ENSG00000020129
NCEH1	NCEH1	713.181880854035	-0.230321993774984	0.0413591786791814	-5.5688241674615	2.56464128331509e-08	2.31806082238772e-06	ENSG00000144959	protein_coding	chr3	172630249	172711218	chr3:172630249	NCEH1	protein_coding	chr3	172630249	172711218	chr3:172630249	ENSG00000144959
NCF1	NCF1	16087.7661161678	-0.150336849574056	0.0470860729132447	-3.19280925914226	0.00140895981432713	0.0164940450553287	ENSG00000158517	protein_coding	chr7	74773962	74789315	chr7:74773962	NCF1	protein_coding	chr7	74774011	74789315	chr7:74774011	ENSG00000158517
NCF2	NCF2	9082.27050048645	-0.0982522493498321	0.0569419735266472	-1.72548022600328	0.084440964353214	0.283792572723106	ENSG00000116701	protein_coding	chr1	183555563	183590876	chr1:183555563	NCF2	protein_coding	chr1	183554461	183590905	chr1:183554461	ENSG00000116701
NCF4	NCF4	1774.70199546536	-0.245106878028618	0.0587203531621454	-4.17413834947145	2.99115954854779e-05	0.000822825952252692	ENSG00000100365	protein_coding	chr22	36860988	36878015	chr22:36860988	NCF4	protein_coding	chr22	36860988	36878017	chr22:36860988	ENSG00000100365
NCK1	NCK1	2300.46347879625	-0.0166440793180427	0.0205078404372216	-0.8115959049415	0.417023541833115	0.689824434797333	ENSG00000158092	protein_coding	chr3	136862208	136949823	chr3:136862208	NCK1	protein_coding	chr3	136862208	136951606	chr3:136862208	ENSG00000158092
NCK1-AS1	NCK1-AS1	345.61092277561	-0.0122610408260606	0.0343033927436607	-0.357429392412693	0.720770376089736	0.882205584334551	ENSG00000239213	antisense	chr3	136841726	136862054	chr3:136841726	NCK1-DT	lncRNA	chr3	136835345	136862618	chr3:136835345	ENSG00000239213
NCK2	NCK2	3652.10840739107	-0.0746191970787432	0.0339704635705347	-2.19659048584389	0.0280497063273875	0.139909526764163	ENSG00000071051	protein_coding	chr2	105744897	105894274	chr2:105744897	NCK2	protein_coding	chr2	105744912	105894274	chr2:105744912	ENSG00000071051
NCKAP1	NCKAP1	1069.72778671979	0.0207186666005998	0.0726320494933251	0.28525515588685	0.77544866654141	0.908151968294756	ENSG00000061676	protein_coding	chr2	182909115	183038858	chr2:182909115	NCKAP1	protein_coding	chr2	182909115	183038858	chr2:182909115	ENSG00000061676
NCKAP1L	NCKAP1L	17075.9888788014	-0.0102379973672488	0.0178742008787135	-0.572780704251863	0.566793185554999	0.794827037985219	ENSG00000123338	protein_coding	chr12	54497711	54548238	chr12:54497711	NCKAP1L	protein_coding	chr12	54497752	54548243	chr12:54497752	ENSG00000123338
NCKAP5L	NCKAP5L	946.400643895888	-0.135838512539853	0.0427124224800515	-3.18030457306174	0.00147120334081935	0.0170034442767059	ENSG00000167566	protein_coding	chr12	49791146	49828750	chr12:49791146	NCKAP5L	protein_coding	chr12	49791146	49828750	chr12:49791146	ENSG00000167566
NCKIPSD	NCKIPSD	2629.31202057323	0.0172373913694483	0.029501963166932	0.584279468858169	0.559032303026832	0.789259617859263	ENSG00000213672	protein_coding	chr3	48673844	48686364	chr3:48673844	NCKIPSD	protein_coding	chr3	48673844	48686364	chr3:48673844	ENSG00000213672
NCL	NCL	83261.5644936347	0.0288001709931918	0.0224295434497763	1.2840284091239	0.199132015363336	0.467920678007852	ENSG00000115053	protein_coding	chr2	231453531	231483641	chr2:231453531	NCL	protein_coding	chr2	231453531	231483641	chr2:231453531	ENSG00000115053
NCLN	NCLN	4125.3929043301	0.0228765930066818	0.0246694398775676	0.927325189392885	0.353757719666484	0.634220828713782	ENSG00000125912	protein_coding	chr19	3185563	3209575	chr19:3185563	NCLN	protein_coding	chr19	3185563	3209575	chr19:3185563	ENSG00000125912
NCOA1	NCOA1	6247.07668458922	0.189168114453232	0.0433596201004393	4.36277149142539	1.28425063744274e-05	0.00041056783598434	ENSG00000084676	protein_coding	chr2	24491914	24770702	chr2:24491914	NCOA1	protein_coding	chr2	24491254	24770702	chr2:24491254	ENSG00000084676
NCOA2	NCOA2	5242.69402792735	0.125813443938016	0.0351763922792785	3.57664432836477	0.000348033196498027	0.00562936453265477	ENSG00000140396	protein_coding	chr8	70109762	70403805	chr8:70109762	NCOA2	protein_coding	chr8	70109782	70403808	chr8:70109782	ENSG00000140396
NCOA3	NCOA3	19072.3837761064	-0.0452153717337641	0.0266714120466645	-1.6952747629055	0.0900233100015897	0.295401540453896	ENSG00000124151	protein_coding	chr20	47501902	47656877	chr20:47501902	NCOA3	protein_coding	chr20	47501887	47656877	chr20:47501887	ENSG00000124151
NCOA4	NCOA4	15229.506794259	-0.0342098255048975	0.0167958397300855	-2.03680352126838	0.041669735305481	0.180721635377159	ENSG00000266412	protein_coding	chr10	46005088	46030714	chr10:46005088	NCOA4	protein_coding	chr10	46005088	46030623	chr10:46005088	ENSG00000266412
NCOA5	NCOA5	2941.17576073394	0.113329155342013	0.0315234048104704	3.5950797835255	0.000324292179556481	0.00533093234864872	ENSG00000124160	protein_coding	chr20	46060985	46089952	chr20:46060985	NCOA5	protein_coding	chr20	46060991	46089962	chr20:46060991	ENSG00000124160
NCOA6	NCOA6	3443.66505894551	0.0505124404496184	0.018870583290801	2.67678214664632	0.00743329500139656	0.0563001736659228	ENSG00000198646	protein_coding	chr20	34689097	34825649	chr20:34689097	NCOA6	protein_coding	chr20	34689097	34825651	chr20:34689097	ENSG00000198646
NCOA7	NCOA7	5624.3185763957	-0.0347951762814498	0.0314376059570704	-1.10680108176699	0.268379940439905	0.549333526695304	ENSG00000111912	protein_coding	chr6	125781161	125932030	chr6:125781161	NCOA7	protein_coding	chr6	125781161	125932034	chr6:125781161	ENSG00000111912
NCOR1	NCOR1	11357.3280578975	0.0172582573087237	0.0173106354575461	0.996974221486505	0.318777022821013	0.600811829306619	ENSG00000141027	protein_coding	chr17	16029157	16218185	chr17:16029157	NCOR1	protein_coding	chr17	16029157	16218185	chr17:16029157	ENSG00000141027
NCOR2	NCOR2	14616.2096731467	-0.0031990523113746	0.0279394031386672	-0.114499665418665	0.90884171161244	0.966839274502543	ENSG00000196498	protein_coding	chr12	124324415	124567589	chr12:124324415	NCOR2	protein_coding	chr12	124324415	124567612	chr12:124324415	ENSG00000196498
NCR3	NCR3	560.475878325128	0.119927581967944	0.0681347734275979	1.76015235590946	0.0783819776789272	0.270339528770197	ENSG00000204475	protein_coding	chr6	31588895	31592985	chr6:31588895	NCR3	protein_coding	chr6	31588895	31593006	chr6:31588895	ENSG00000204475
NCSTN	NCSTN	4865.60258247501	0.015925214519524	0.0182172623710199	0.874182640354234	0.382018798282029	0.660911726377967	ENSG00000162736	protein_coding	chr1	160343272	160358952	chr1:160343272	NCSTN	protein_coding	chr1	160343294	160358952	chr1:160343294	ENSG00000162736
NDC1	NDC1	6091.11770640315	-0.0230699202457959	0.027240694869214	-0.846891768237097	0.397055451169328	0.672807168413422	ENSG00000058804	protein_coding	chr1	53765460	53838860	chr1:53765460	NDC1	protein_coding	chr1	53765478	53838463	chr1:53765478	ENSG00000058804
NDC80	NDC80	3602.55077289027	-0.0522559160879013	0.0268849906323514	-1.94368362639563	0.0519336143097702	0.208153850039416	ENSG00000080986	protein_coding	chr18	2571511	2616635	chr18:2571511	NDC80	protein_coding	chr18	2571557	2616635	chr18:2571557	ENSG00000080986
NDE1	NDE1	6224.69601434256	-0.0375899118599161	0.0211845240322973	-1.77440436247742	0.0759962887871281	0.265003208503282	ENSG00000072864	protein_coding	chr16	15643267	15726353	chr16:15643267	NDE1	protein_coding	chr16	15643267	15734691	chr16:15643267	ENSG00000072864
NDEL1	NDEL1	2991.45264640315	-0.000994778036170697	0.0190216412942989	-0.0522971714574835	0.958291907084719	0.985462336527515	ENSG00000166579	protein_coding	chr17	8413131	8490411	chr17:8413131	NDEL1	protein_coding	chr17	8413131	8490411	chr17:8413131	ENSG00000166579
NDFIP1	NDFIP1	726.335885193491	0.00820545748679072	0.0561876682774711	0.146036625799629	0.883892475151033	0.956492174134884	ENSG00000131507	protein_coding	chr5	142108505	142154443	chr5:142108505	NDFIP1	protein_coding	chr5	142108779	142154440	chr5:142108779	ENSG00000131507
NDFIP2	NDFIP2	2913.37810529384	-0.0791257927753282	0.0297912603216985	-2.65600689332693	0.00790719980359325	0.0587261943846377	ENSG00000102471	protein_coding	chr13	79481124	79556075	chr13:79481124	NDFIP2	protein_coding	chr13	79481155	79556077	chr13:79481155	ENSG00000102471
NDOR1	NDOR1	824.217619307034	0.0660294463618767	0.0348978384440092	1.89207840101087	0.0584805356390001	0.224530264266813	ENSG00000188566	protein_coding	chr9	137205670	137217009	chr9:137205670	NDOR1	protein_coding	chr9	137205685	137219361	chr9:137205685	ENSG00000188566
NDRG1	NDRG1	1239.54881399362	-0.214884477424971	0.119230054065158	-1.80226771773113	0.0715032949991113	0.255415378070241	ENSG00000104419	protein_coding	chr8	133237171	133302022	chr8:133237171	NDRG1	protein_coding	chr8	133237175	133302022	chr8:133237175	ENSG00000104419
NDRG3	NDRG3	1840.70285689737	4.40322512457457e-06	0.0196450488742903	0.000224139178922437	0.999821162811164	0.999931816320568	ENSG00000101079	protein_coding	chr20	36651766	36746078	chr20:36651766	NDRG3	protein_coding	chr20	36651766	36746090	chr20:36651766	ENSG00000101079
NDST1	NDST1	3800.11111274926	0.0528001081135597	0.0262702730682125	2.00988044457935	0.0444438439403817	0.188075784452018	ENSG00000070614	protein_coding	chr5	150485818	150558211	chr5:150485818	NDST1	protein_coding	chr5	150485818	150558211	chr5:150485818	ENSG00000070614
NDST2	NDST2	1809.12903541462	0.0662060498860238	0.0190443722936245	3.47641018907132	0.000508174399036616	0.00761310170715318	ENSG00000166507	protein_coding	chr10	73801911	73811798	chr10:73801911	NDST2	protein_coding	chr10	73801911	73811798	chr10:73801911	ENSG00000166507
NDUFA1	NDUFA1	3159.83810335154	0.00102415599321852	0.0285763060597037	0.0358393415537605	0.971410463181026	0.990205154581484	ENSG00000125356	protein_coding	chrX	119871487	119876662	chrX:119871487	NDUFA1	protein_coding	chrX	119871832	119876662	chrX:119871832	ENSG00000125356
NDUFA10	NDUFA10	6730.17284747741	-0.0756139574257567	0.0149424751577567	-5.0603368335871	4.18516473645682e-07	2.4096780348301e-05	ENSG00000130414	protein_coding	chr2	239892450	240025402	chr2:239892450	NDUFA10	protein_coding	chr2	239892450	240025743	chr2:239892450	ENSG00000130414
NDUFA11	NDUFA11	3861.65807861658	-0.0255039214927289	0.0221440841526504	-1.15172618189659	0.249433609915785	0.52805935657683	ENSG00000174886	protein_coding	chr19	5891276	5904006	chr19:5891276	NDUFA11	protein_coding	chr19	5891276	5904006	chr19:5891276	ENSG00000174886
NDUFA12	NDUFA12	2755.50044175856	-0.113814261695046	0.0239164538137108	-4.75882681360555	1.94721415770774e-06	8.90351401253727e-05	ENSG00000184752	protein_coding	chr12	94897055	95003770	chr12:94897055	NDUFA12	protein_coding	chr12	94895297	95003748	chr12:94895297	ENSG00000184752
NDUFA13	NDUFA13	4452.48443480859	-0.028117086431052	0.0286095194713777	-0.982787790587733	0.325711892159158	0.607605440076937	ENSG00000186010	protein_coding	chr19	19515736	19529054	chr19:19515736	NDUFA13	protein_coding	chr19	19515736	19529054	chr19:19515736	ENSG00000186010
NDUFA2	NDUFA2	2592.32340655783	0.0247573449925828	0.0246439780751005	1.00460018740225	0.315089407005301	0.597167912857207	ENSG00000131495	protein_coding	chr5	140638740	140647785	chr5:140638740	NDUFA2	protein_coding	chr5	140638740	140647771	chr5:140638740	ENSG00000131495
NDUFA3	NDUFA3	827.306051964219	-0.0140286506714335	0.0291913020171122	-0.480576394407132	0.630817595824939	0.835132377017171	ENSG00000170906	protein_coding	chr19	54102728	54109257	chr19:54102728	NDUFA3	protein_coding	chr19	54102728	54109257	chr19:54102728	ENSG00000170906
NDUFA4	NDUFA4	6419.89403744538	-0.0425077974917274	0.0213751726135071	-1.98865282916436	0.0467395359375992	0.194641943168272	ENSG00000189043	protein_coding	chr7	10931951	10940256	chr7:10931951	NDUFA4	protein_coding	chr7	10931943	10940153	chr7:10931943	ENSG00000189043
NDUFA4L2	NDUFA4L2	144.02853609504	0.0800808757990607	0.121179020453137	0.660847690463302	0.508709995180048	0.757124694637519	ENSG00000185633	protein_coding	chr12	57234903	57240715	chr12:57234903	NDUFA4L2	protein_coding	chr12	57234903	57240715	chr12:57234903	ENSG00000185633
NDUFA5	NDUFA5	4423.24367421106	-0.0289984308931094	0.023447932270054	-1.2367159099203	0.216192569996338	0.489166255765168	ENSG00000128609	protein_coding	chr7	123536997	123558255	chr7:123536997	NDUFA5	protein_coding	chr7	123536997	123557904	chr7:123536997	ENSG00000128609
NDUFA6	NDUFA6	3429.5051470292	-0.0493548358423657	0.0290248296817395	-1.70043498561566	0.0890491357725009	0.293621474709327	ENSG00000184983	protein_coding	chr22	42085525	42090955	chr22:42085525	NDUFA6	protein_coding	chr22	42085526	42090884	chr22:42085526	ENSG00000184983
NDUFA6-AS1	NDUFA6-AS1	207.025153636127	0.0597000859424233	0.0265334510798978	2.24999325427566	0.0244493735272228	0.127299678572475	ENSG00000237037	processed_transcript	chr22	42090931	42137742	chr22:42090931	NDUFA6-DT	lncRNA	chr22	42090931	42137742	chr22:42090931	ENSG00000237037
NDUFA7	NDUFA7	1856.11778507844	0.0123416639601165	0.0245464361506962	0.502788424533329	0.615113032877606	0.826939031104816	ENSG00000267855	protein_coding	chr19	8308768	8321396	chr19:8308768	NDUFA7	protein_coding	chr19	8308768	8321375	chr19:8308768	ENSG00000267855
NDUFA8	NDUFA8	2533.38511827751	-0.0109049162515058	0.0207002093371711	-0.526802220880151	0.598330940494234	0.815304696841696	ENSG00000119421	protein_coding	chr9	122144058	122159819	chr9:122144058	NDUFA8	protein_coding	chr9	122144058	122159779	chr9:122144058	ENSG00000119421
NDUFA9	NDUFA9	4652.1328022138	-0.111058683050296	0.0298357854244164	-3.72233147110013	0.000197391655643448	0.00368834985126075	ENSG00000139180	protein_coding	chr12	4649095	4694317	chr12:4649095	NDUFA9	protein_coding	chr12	4649095	4694317	chr12:4649095	ENSG00000139180
NDUFAB1	NDUFAB1	5126.64497669935	-0.0407290184934992	0.021138813183032	-1.92674102092884	0.0540119129402184	0.212809283628035	ENSG00000004779	protein_coding	chr16	23581002	23596356	chr16:23581002	NDUFAB1	protein_coding	chr16	23581014	23596316	chr16:23581014	ENSG00000004779
NDUFAF1	NDUFAF1	1396.64836742245	-0.050386044466599	0.0355454250173225	-1.4175113799327	0.156333469589929	0.408453206258623	ENSG00000137806	protein_coding	chr15	41387349	41402519	chr15:41387349	NDUFAF1	protein_coding	chr15	41387218	41409403	chr15:41387218	ENSG00000137806
NDUFAF2	NDUFAF2	1259.19226899673	-0.0464734556257539	0.0226884040249647	-2.04833515722912	0.0405271703663103	0.177363091217238	ENSG00000164182	protein_coding	chr5	60945129	61153037	chr5:60945129	NDUFAF2	protein_coding	chr5	60945177	61154531	chr5:60945177	ENSG00000164182
